Date,q1_forecast,q2_forecast,forecast
2016-07-05,1613516.0953723541,1938637.351738953,1776076.7235556536
2016-07-06,1615301.3430065364,2009720.8479153232,1812511.09546093
2016-07-07,1613564.0998707137,2037797.1662855747,1825680.6330781442
2016-07-08,1601870.2295678358,2040536.1009978156,1821203.1652828257
2016-07-09,1413438.0872447751,1869342.0578526368,1641390.072548706
2016-07-10,1219526.25651883,1686476.8130542696,1453001.5347865499
2016-07-11,1513948.2996849976,1983003.6462518882,1748475.972968443
2016-07-12,1566626.3387680778,2069805.6199699086,1818215.979368993
2016-07-13,1574995.9835848648,2086617.9954889535,1830806.9895369092
2016-07-14,1572574.7815291872,2088401.9912345035,1830488.3863818455
2016-07-15,1554841.2067426038,2076781.6525676353,1815811.4296551195
2016-07-16,1373751.9096502655,1907755.5642183453,1640753.7369343054
2016-07-17,1178131.9221008166,1720760.6679470036,1449446.2950239102
2016-07-18,1472661.7143333312,2016277.6926123593,1744469.7034728453
2016-07-19,1521082.0763206559,2106035.5323230345,1813558.804321845
2016-07-20,1527167.4927133967,2123241.601473601,1825204.547093499
2016-07-21,1519747.9900206183,2122339.2015527803,1821043.5957866993
2016-07-22,1503868.5575127373,2114640.847036705,1809254.702274721
2016-07-23,1325203.2599965166,1950974.137524234,1638088.6987603754
2016-07-24,1137449.2708666115,1772917.144854032,1455183.2078603217
2016-07-25,1434901.6982535245,2071400.1999165148,1753150.9490850195
2016-07-26,1487646.758797964,2152242.304166656,1819944.53148231
2016-07-27,1490886.7146119103,2162242.6917802575,1826564.703196084
2016-07-28,1482618.091495655,2158348.650743335,1820483.371119495
2016-07-29,1466613.9351793977,2149543.7311050524,1808078.8331422252
2016-07-30,1290753.9894803443,1987198.4576938096,1638976.223587077
2016-07-31,1103517.6667046647,1808635.407613895,1456076.53715928
2016-08-01,1400768.9770973497,2106624.175753926,1753696.5764256378
2016-08-02,1453348.6216344906,2185406.102276801,1819377.3619556457
2016-08-03,1456113.4202614506,2194592.4722422035,1825352.946251827
2016-08-04,1447239.976764297,2190168.4312063586,1818704.2039853279
2016-08-05,1432345.5535666195,2182380.94655003,1807363.2500583245
2016-08-06,1257707.2615803396,2020849.926197762,1639278.593889051
2016-08-07,1072117.3284649726,1843382.9113256051,1457750.1198952887
2016-08-08,1369435.0204487992,2141356.3798871916,1755395.7001679954
2016-08-09,1422938.8223678605,2217815.2354326397,1820377.0289002503
2016-08-10,1425135.2811712963,2225619.46359814,1825377.3723847182
2016-08-11,1416394.4034726475,2220877.8597560585,1818636.131614353
2016-08-12,1401901.0274703484,2213051.4499241025,1807476.2386972252
2016-08-13,1228296.8148734358,2051617.0425875764,1639956.9287305062
2016-08-14,1042982.1143916245,1873801.3299530952,1458391.72217236
2016-08-15,1340141.3431084352,2171524.184730484,1755832.7639194597
2016-08-16,1394036.0902052235,2246805.993439645,1820421.0418224344
2016-08-17,1396279.1656532984,2254312.4981945218,1825295.83192391
2016-08-18,1387615.2105661032,2249479.6381107415,1818547.4243384223
2016-08-19,1373621.5347367679,2241812.1606339095,1807716.847685339
2016-08-20,1200564.3788879926,2080248.0431251377,1640406.211006565
2016-08-21,1015670.1124358084,1902366.1322692246,1459018.1223525165
2016-08-22,1312729.3873230112,2199943.7259312198,1756336.5566271155
2016-08-23,1367192.9011766461,2274317.902411215,1820755.4017939304
2016-08-24,1369445.975271699,2281498.1054856936,1825472.0403786963
2016-08-25,1360959.0272843265,2276617.632344412,1818788.3298143693
2016-08-26,1347222.1790822365,2268868.9582922743,1808045.5686872555
2016-08-27,1174614.2799766161,2107092.419182112,1640853.349579364
2016-08-28,989879.8188626223,1928959.8851163588,1459419.8519894904
2016-08-29,1286883.9551258083,2226443.382354008,1756663.6687399081
2016-08-30,1341791.1916562687,2300177.2321704715,1820984.21191337
2016-08-31,1344168.6505754394,2307228.6412528343,1825698.645914137
2016-09-01,1335794.5061097173,2302292.6879831897,1819043.5970464535
2016-09-02,1322291.6790117957,2294480.601677525,1808386.1403446603
2016-09-03,1149985.221990202,2132460.443481465,1641222.8327358335
2016-09-04,965431.9279540393,1954164.6851954497,1459798.3065747444
2016-09-05,1262400.3309117937,2251586.0319026303,1756993.181407212
2016-09-06,1317750.9549736006,2324814.093995798,1821282.5244846994
2016-09-07,1320222.8688446218,2331737.2806396857,1825980.0747421538
2016-09-08,1311961.4218373667,2326752.893149184,1819357.1574932751
2016-09-09,1298612.6868262964,2318831.7290492523,1808722.2079377742
2016-09-10,1126566.4490953106,2156587.700131417,1641577.0746133637
2016-09-11,942137.7992252158,1978124.4566609263,1460131.127943071
2016-09-12,1239097.3778773514,2275514.3380985823,1757305.8579879666
2016-09-13,1294828.1943237893,2348324.204965289,1821576.1996445393
2016-09-14,1297404.8250001539,2355159.510816794,1826282.1679084739
2016-09-15,1289224.2539513358,2350117.8153213263,1819671.034636331
2016-09-16,1276010.5194871821,2342098.623058236,1809054.5712727094
2016-09-17,1104173.095829893,2179645.5886251666,1641909.3422275297
2016-09-18,919867.3907378012,2001051.1345625073,1460459.262650154
2016-09-19,1216822.8769954694,2298418.5747595406,1757620.725877505
2016-09-20,1272902.7926465366,2370872.902961313,1821887.8478039247
2016-09-21,1275565.3130258613,2377623.835103279,1826594.57406457
2016-09-22,1267457.2125097394,2372529.529543451,1819993.3710265954
2016-09-23,1254350.127833471,2364411.096862229,1809380.61234785
2016-09-24,1082699.2074868074,2201773.9960548435,1642236.6017708255
2016-09-25,898497.6582688977,2023061.1224129307,1460779.3903409143
2016-09-26,1195457.13855672,2320416.3428023313,1757936.7406795258
2016-09-27,1251844.936595745,2392557.655490959,1822201.296043352
2016-09-28,1254587.4648019997,2399236.6658170735,1826912.0653095366
2016-09-29,1246537.9477263568,2394089.961566998,1820313.9546466775
2016-09-30,1233526.0667515714,2385882.7608043007,1809704.4137779358
2016-10-01,1062037.6948462806,2223079.516569041,1642558.605707661
2016-10-02,877933.450567751,2044265.6610073687,1461099.5557875598
2016-10-03,1174897.1998699454,2341610.9680861873,1758254.0839780662
2016-10-04,1231563.688546204,2413474.604846197,1822519.1466962006
2016-10-05,1234375.3979156222,2420086.506716629,1827230.9523161256
2016-10-06,1226378.3871361834,2414892.1169574712,1820635.2520468272
2016-10-07,1213449.0897490806,2406602.590780363,1810025.8402647218
2016-10-08,1042108.0114537473,2243651.2252626154,1642879.6183581813
2016-10-09,858090.7355892281,2064746.58056813,1461418.658078679
2016-10-10,1155060.347099482,2362084.9641286675,1758572.6556140748
2016-10-11,1211977.19319916,2433698.106306887,1822837.6497530236
2016-10-12,1214851.8489843558,2440249.6531619392,1827550.7510731476
2016-10-13,1206900.6197316882,2435010.61488613,1820955.617308909
2016-10-14,1194046.276816432,2426646.885551781,1810346.5811841064
2016-10-15,1022837.8354829523,2263561.3185691545,1643199.5770260533
2016-10-16,838900.580206966,2084575.7421564942,1461738.1611817302
2016-10-17,1135875.499189403,2381907.9004797223,1758891.6998345628
2016-10-18,1193020.1205853568,2453294.109303475,1823157.1149444159
2016-10-19,1195951.139171877,2459789.969929172,1827870.5545505243
2016-10-20,1188041.5479713366,2454510.2395379636,1821275.8937546504
2016-10-21,1175254.799872986,2446078.541320374,1810666.67059668
2016-10-22,1004167.6078128568,2282871.3008569204,1643519.4543348886
2016-10-23,820303.1931963287,2103812.0317032826,1462057.6124498057
2016-10-24,1117283.4028047125,2401138.952529374,1759211.1776670432
2016-10-25,1174635.5683732892,2472317.807212111,1823476.6877927002
2016-10-26,1177618.1513084704,2478762.767994563,1828190.4596515168
2016-10-27,1169746.2256386145,2473445.464960134,1821595.8452993743
2016-10-28,1157021.4745374722,2464951.758448917,1810986.6164931944
2016-10-29,986045.1784068214,2301633.1500286916,1643839.1642177566
2016-10-30,802247.8231573496,2122506.6821434945,1462377.252650422
2016-10-31,1099232.8104589847,2419828.7397184144,1759530.7750886995
2016-11-01,1156775.489141068,2490817.391420239,1823796.4402806535
2016-11-02,1159805.1966117201,2497215.3694629357,1828510.2830373277
2016-11-03,1151967.91668151,2491863.560306245,1821915.7384938775
2016-11-04,1139300.0497415606,2483312.7839371357,1811306.4168393482
2016-11-05,968425.9277881151,2319891.886575192,1644158.9071816537
2016-11-06,784690.2820859822,2140703.553843983,1462696.9179649826
2016-11-07,1081679.757092849,2438021.2149122343,1759850.4860025416
2016-11-08,1139397.921753105,2508834.4559960244,1824116.1888745648
2016-11-09,1142471.12255182,2515189.0819862476,1828830.102269034
2016-11-10,1134665.7336581373,2509805.3486774345,1822235.5411677859
2016-11-11,1122050.4577527898,2501201.9439396,1811626.200846195
2016-11-12,951270.7243154775,2337686.5429308517,1644478.6336231646
2016-11-13,767592.2110212316,2158441.0785431,1463016.644782166
2016-11-14,1064585.7987134615,2455754.636700507,1760170.2177069841
2016-11-15,1122466.4097847533,2526405.517926167,1824435.9638554603
2016-11-16,1125579.8455010164,2532719.9244423,1829149.8849716582
2016-11-17,1117804.0330419578,2527306.6244522273,1822555.3287470925
2016-11-18,1105237.494780136,2518654.4218578646,1811945.9583190002
2016-11-19,934545.3634044923,2355051.3988057342,1644798.3811051133
2016-11-20,750919.8683853667,2175752.8954424094,1463336.381913888
2016-11-21,1047917.2896820734,2473062.6576088015,1760489.9736454375
2016-11-22,1105948.7969282414,2543562.6603294616,1824755.7286288515
2016-11-23,1109099.6528435398,2549839.670864486,1829469.6618540129
2016-11-24,1101351.333982116,2544398.8561499617,1822875.095066039
2016-11-25,1088830.1652917515,2535701.2715196656,1812265.7184057087
2016-11-26,918219.5832819754,2372016.675830954,1645118.129556465
2016-11-27,734643.4905001789,2192668.780183719,1463656.1353419488
2016-11-28,1031644.4695850319,2489974.991725202,1760809.730655117
2016-11-29,1089816.6614587333,2560334.3297764566,1825075.495617595
2016-11-30,1093002.4173613682,2566576.4374249075,1829789.4273931377
2016-12-01,1085279.7658563275,2561109.9528825874,1823194.8593694575
2016-12-02,1072800.9476494773,2552370.002089792,1812585.4748696347
2016-12-03,902266.5437419758,2388609.2274375022,1645437.8855897388
2016-12-04,718736.6113169747,2209215.1705102935,1463975.890913634
2016-12-05,1015740.9183434136,2506518.0653763693,1761129.4918598915
2016-12-06,1074044.673049664,2576745.84293771,1825395.257993687
2016-12-07,1077263.0940188821,2582955.2884051483,1830109.1912120152
2016-12-08,1069564.4665694088,2577464.772307926,1823514.6194386673
2016-12-09,1057125.3093145941,2568685.158091054,1812905.233702824
2016-12-10,886662.2657761355,2404853.019326858,1645757.6425514969
2016-12-11,703175.5993992938,2225415.700906213,1464295.6501527533
2016-12-12,1000183.0217648008,2522715.482410724,1761449.252087762
2016-12-13,1058610.1712232507,2592819.869046655,1825715.0201349529
2016-12-14,1061859.2456418313,2598998.6586478073,1830428.9521448193
2016-12-15,1054183.1727194807,2593485.5867962153,1823834.379757848
2016-12-16,1041781.2538454985,2584668.7307684436,1813224.992306971
2016-12-17,871385.2444042839,2420769.5589288725,1646077.4016665784
2016-12-18,687939.2354617622,2241291.583582083,1464615.4095219227
2016-12-19,984949.5865144059,2538588.439180386,1761769.0128473958
2016-12-20,1043492.7710467613,2608576.7905256287,1826034.7807861948
2016-12-21,1046770.6892636397,2614726.7363680606,1830748.71281585
2016-12-22,1039115.842144362,2609192.4366250527,1824154.1393847074
2016-12-23,1026748.9783533231,2600340.5253422605,1813544.7518477917
2016-12-24,856416.0940087353,2436378.2280108896,1646397.1610098125
2016-12-25,673008.3882076815,2256861.950977687,1464935.1695926841
2016-12-26,970021.4976006811,2554156.0485381726,1762088.7730694269
2016-12-27,1028674.0635021123,2624035.019092098,1826354.5412971051
2016-12-28,1031979.1855802204,2630157.760141371,1831068.4728607954
2016-12-29,1024344.3624498986,2624603.4361285,1824473.8992891994
2016-12-30,1012010.5741148567,2615718.4487639926,1813864.5114394247
2016-12-31,841737.272779392,2451696.5689640846,1646716.9208717383
