Date,q1_forecast,q2_forecast,forecast
2016-04-06,1660135.8496706665,1984692.904810679,1822414.3772406727
2016-04-07,1577341.5804887991,1973101.5543398159,1775221.5674143075
2016-04-08,1570477.9444637815,1997060.486228768,1783769.2153462747
2016-04-09,1368666.1781428352,1810836.3582973748,1589751.268220105
2016-04-10,1179557.3231599382,1638693.05286291,1409125.1880114242
2016-04-11,1397115.1188355233,1868255.9757024993,1632685.5472690114
2016-04-12,1576154.3899854042,2049635.4749608038,1812894.932473104
2016-04-13,1581799.5703813322,2090334.4810180326,1836067.0256996825
2016-04-14,1529483.7298203353,2046596.2506934796,1788039.9902569074
2016-04-15,1535623.1649572505,2057148.46140132,1796385.8131792853
2016-04-16,1351961.9354338492,1879567.2484830613,1615764.5919584553
2016-04-17,1184034.0768849773,1723503.4677834872,1453768.7723342322
2016-04-18,1430440.3101339634,1978813.721640631,1704627.0158872972
2016-04-19,1545980.0133256933,2095526.068245211,1820753.0407854521
2016-04-20,1528785.0333989025,2120072.7135620825,1824428.8734804925
2016-04-21,1469620.8046611585,2072495.2201491543,1771058.0124051564
2016-04-22,1479271.98784693,2088832.9003174843,1784052.444082207
2016-04-23,1299256.0699651544,1917308.7995454252,1608282.43475529
2016-04-24,1129470.6217164975,1762216.0737661603,1445843.3477413289
2016-04-25,1364163.7650411592,2007191.495556449,1685677.630298804
2016-04-26,1497337.9278483493,2141541.320889764,1819439.6243690567
2016-04-27,1488021.691030601,2160758.419306393,1824390.055168497
2016-04-28,1431784.7537626629,2111417.253485435,1771601.003624049
2016-04-29,1444359.1430684798,2128524.6361349216,1786441.889601701
2016-04-30,1267968.6663043005,1959453.2803583634,1613710.973331332
2016-05-01,1101441.2019598037,1806271.2905091937,1453856.2462344987
2016-05-02,1339382.3438624393,2053266.5771370053,1696324.4604997223
2016-05-03,1462606.979311093,2177357.219466902,1819982.0993889975
2016-05-04,1451256.03448358,2192447.8206264605,1821851.9275550204
2016-05-05,1395078.3479234397,2142898.8421275867,1768988.595025513
2016-05-06,1409135.612483569,2161540.495166562,1785338.0538250655
2016-05-07,1233916.0494643447,1993646.283562816,1613781.1665135804
2016-05-08,1067254.124291483,1839896.5820229773,1453575.3531572302
2016-05-09,1303292.6332400371,2084472.7352012456,1693882.6842206414
2016-05-10,1428553.619190464,2210488.9350360716,1819521.2771132677
2016-05-11,1419045.0799154784,2224166.011717102,1821605.5458162902
2016-05-12,1363768.8963474215,2174634.5003143535,1769201.6983308874
2016-05-13,1378749.1507562215,2193759.519888697,1786254.3353224595
2016-05-14,1204307.474199567,2026159.1965098872,1615233.335354727
2016-05-15,1038262.0379818773,1872133.7463933362,1455197.8921876068
2016-05-16,1274677.9797049887,2116389.4236229835,1695533.7016639863
2016-05-17,1398396.8592451294,2240762.7598486543,1819579.809546892
2016-05-18,1389331.7833859145,2253254.503639142,1821293.1435125282
2016-05-19,1334448.6180474432,2203785.9497294202,1769117.2838884317
2016-05-20,1349904.9283307514,2223208.0871530557,1786556.5077419037
2016-05-21,1175809.634854949,2055629.0422078804,1615719.3385314147
2016-05-22,1009910.1908787552,1901065.6398273862,1455487.9153530707
2016-05-23,1246120.5613998906,2144615.9792735158,1695368.2703367032
2016-05-24,1370086.462992781,2269179.363773579,1819632.9133831798
2016-05-25,1361867.320761771,2281035.3833733974,1821451.3520675842
2016-05-26,1307341.1921088928,2231569.1848085723,1769455.1884587328
2016-05-27,1323084.4110428474,2251054.012298083,1787069.2116704653
2016-05-28,1149217.5643920978,2083347.8005149805,1616282.6824535392
2016-05-29,983588.2835882956,1928406.8012462566,1455997.5424172762
2016-05-30,1219951.110258148,2171667.382099518,1695809.2461788333
2016-05-31,1343708.4742389088,2295978.5359607562,1819843.5050998325
2016-06-01,1336034.5212105755,2307275.7945365533,1821655.1578735644
2016-06-02,1281727.7536849931,2257775.4187524575,1769751.5862187254
2016-06-03,1297634.815593454,2277248.3429831383,1787441.5792882962
2016-06-04,1123923.5653352025,2109396.5583615815,1616660.0618483922
2016-06-05,958494.0792384639,1954110.7288544367,1456302.4040464503
2016-06-06,1194945.5611945319,2197100.865353395,1696023.2132739634
2016-06-07,1318753.7651917082,2321431.2183692623,1820092.4917804853
2016-06-08,1311601.4972756924,2332295.9975740383,1821948.7474248654
2016-06-09,1257460.7817483419,2282731.0503625507,1770095.9160554463
2016-06-10,1273480.6937428913,2302151.796159019,1787816.2449509553
2016-06-11,1099896.1771084429,2134153.249111129,1617024.713109786
2016-06-12,934677.0832852658,1978600.223853485,1456638.6535693754
2016-06-13,1171263.0684826332,2221415.9018643806,1696339.485173507
2016-06-14,1295059.4131581013,2345708.6296932288,1820384.0214256651
2016-06-15,1288325.0894190543,2356183.856662442,1822254.4730407482
2016-06-16,1234306.9628849807,2306545.09439973,1770426.0286423555
2016-06-17,1250408.0727417162,2325903.069764737,1788155.5712532266
2016-06-18,1076934.1659905515,2157775.8376433672,1617355.0018169594
