Date,q1_forecast,q2_forecast,forecast
2015-02-22,12059658.769876441,14217375.83005349,13138517.299964964
2015-03-01,11881667.434066769,14039556.87234866,12960612.153207714
2015-03-08,11861350.15699634,14019379.756705288,12940364.956850814
2015-03-15,11775221.280508855,13933364.847659396,12854293.064084126
2015-03-22,11652003.616884718,13810239.853758805,12731121.735321762
2015-03-29,11417008.249696229,13575319.839270923,12496164.044483576
2015-04-05,11166600.00318224,13324972.864880985,12245786.434031611
2015-04-12,11193948.679753296,13352371.364422709,12273160.022088002
2015-04-19,10966603.26850611,13125066.46654736,12045834.867526736
2015-04-26,10420822.336551335,12579318.478025982,11500070.407288658
2015-05-03,9493594.113850106,11652117.043350674,10572855.578600392
2015-05-10,10620892.66216903,12779437.374468595,11700165.018318813
2015-05-17,10648777.431505155,12807339.856619058,11728058.644062107
2015-05-24,10634729.756136917,12793306.584557218,11714018.170347068
2015-05-31,10379614.103552932,12538202.644144975,11458908.373848954
2015-06-07,10495836.782732595,12654434.847187988,11575135.814960292
2015-06-14,10751174.34512381,12909780.154005984,11830477.249564897
2015-06-21,10315486.43343975,12474098.539786385,11394792.486613069
2015-06-28,10490504.18322733,12649121.410428464,11569812.796827897
2015-07-05,10563107.737247039,12914287.666508336,11738697.701877687
2015-07-12,10487125.711968914,12886564.700852757,11686845.206410835
2015-07-19,10373970.725122795,12779470.334730398,11576720.529926596
2015-07-26,10546485.268971756,12953648.065259647,11750066.667115701
2015-08-02,10450489.907816067,12861386.993741496,11655938.45077878
2015-08-09,10564552.89005844,12977900.323348068,11771226.606703253
2015-08-16,9676501.592328783,12095012.995125324,10885757.293727053
2015-08-23,10597208.595965708,13016032.049029801,11806620.322497753
2015-08-30,10553283.527626114,12981186.035626926,11767234.781626519
2015-09-06,10590022.39619461,13026353.880262673,11808188.13822864
2015-09-13,10752338.87678666,13195503.058485908,11973920.967636283
2015-09-20,10904009.001059247,13352715.227850053,12128362.11445465
2015-09-27,11043128.978766274,13496332.564404637,12269730.771585455
2015-10-04,11265699.536130628,13722554.140650421,12494126.838390524
2015-10-11,11413979.178500554,13873798.663266074,12643888.920883313
2015-10-18,11518361.670550622,13980589.455713056,12749475.563131839
2015-10-25,11602941.357457884,14067125.74939157,12835033.553424727
2015-11-01,10887521.841961782,13353296.130484516,12120408.986223148
2015-11-08,11753957.034512455,14221023.413521735,12987490.224017095
2015-11-15,11816411.289748495,14284527.850879122,13050469.57031381
2015-11-22,12125457.635677924,14594427.837240167,13359942.736459047
2015-11-29,12303234.998963756,14772899.13222152,13538067.06559264
2015-12-06,12548808.86125876,15019037.130712984,13783922.995985873
2015-12-13,12770278.447561674,15240965.357003443,14005621.902282558
2015-12-20,12543086.82609198,15014146.62206231,13778616.724077145
2015-12-27,10040245.879081327,12511608.851278175,11275927.365179751
2016-01-03,10850662.216240112,13322271.692853484,12086466.954546798
2016-01-10,11976455.246906111,14448265.15378332,13212360.200344715
2016-01-17,12517516.23829097,14989489.11575644,13753502.677023705
2016-01-24,12940751.072403546,15412856.463677656,14176803.768040601
2016-01-31,12883417.61832169,15355630.759747814,14119524.189034753
2016-02-07,12383593.448294975,14855894.204746522,13619743.826520748
2016-02-14,12211014.133738767,14683386.133239385,13447200.133489076
2016-02-21,11998448.064754333,14470877.994986478,13234663.029870406
2016-02-28,11823135.401247984,14295612.437634097,13059373.91944104
2016-03-06,11800423.76992565,14272939.11065371,13036681.44028968
2016-03-13,11745447.704878699,14217994.192860864,12981720.948869782
2016-03-20,11655854.412963845,14128426.22846594,12892140.320714893
2016-03-27,11384012.142257445,13856604.552982248,12620308.347619846
2016-04-03,11118156.356859442,13590765.514740514,12354460.935799979
2016-04-10,11199280.175514236,13671902.951487372,12435591.563500803
2016-04-17,10899013.548044309,13371647.39769713,12135330.472870719
2016-04-24,10345954.29911603,12818597.153444076,11582275.726280054
2016-05-01,9472139.082742022,11944789.259318834,10708464.171030428
2016-05-08,10581718.39459977,13054374.5253458,11818046.459972784
2016-05-15,10605860.78340778,13078521.755856136,11842191.269631958
2016-05-22,10590023.003238805,13062687.912775628,11826355.458007216
2016-05-29,10312635.220681446,12785303.331710164,11548969.276195806
2016-06-05,10503668.147456128,12976338.861818044,11740003.504637085
2016-06-12,10717024.213818712,13189697.04511406,11953360.629466387
2016-06-19,10252267.267562695,12724941.82026964,11488604.543916168
2016-06-26,10450896.634473061,12923572.586968148,11687234.610720605
2016-07-03,10513270.710090261,13176953.324548788,11845112.017319525
2016-07-10,10463680.224542186,13175388.46749273,11819534.346017458
2016-07-17,10363781.743612126,13081459.46762719,11722620.605619658
2016-07-24,10522247.074020855,13241540.550420692,11881893.812220775
2016-07-31,10434215.340598948,13157185.807648798,11795700.574123874
2016-08-07,10561116.35796817,13286494.535416918,11923805.446692545
2016-08-14,9624620.739303777,12355117.091431515,10989868.915367646
2016-08-21,10539994.101312447,13270820.011702731,11905407.05650759
2016-08-28,10512023.513869237,13251899.398090707,11881961.455979971
2016-09-04,10555219.244410224,13303505.290539617,11929362.26747492
2016-09-11,10718463.581176061,13473569.537956469,12096016.559566265
2016-09-18,10884801.051655294,13645440.290351594,12265120.671003444
2016-09-25,11024051.522171307,13789182.06087763,12406616.79152447
2016-10-02,11248265.627876857,14017042.956859231,12632654.292368043
2016-10-09,11383889.875783643,14155629.104244072,12769759.490013856
2016-10-16,11500812.481832054,14274957.887457188,12887885.18464462
2016-10-23,11557917.864443263,14334018.347974664,12945968.106208963
2016-10-30,10843173.770887453,13620863.037903925,12232018.404395688
2016-11-06,11716498.471525872,14495479.009611564,13105988.740568718
2016-11-13,11755766.20069525,14535796.311092047,13145781.25589365
2016-11-20,12094859.493392557,14875742.785620922,13485301.13950674
2016-11-27,12289641.896950426,15071218.77255648,13680430.334753454
2016-12-04,12504163.954958476,15286304.699761173,13895234.327359825
2016-12-11,12714751.20868403,15497350.387083862,14106050.797883946
2016-12-18,12491140.317352118,15274112.221534956,13882626.269443538
2016-12-25,9992333.99865456,12775608.953031374,11383971.475842968
