Date,q1_forecast,q2_forecast,forecast
2016-03-14,1057216.0332694238,2105100.1700693723,1581158.101669398
2016-03-15,1090123.545589067,2143054.7087992365,1616589.1271941517
2016-03-16,1214775.8014537096,2276772.5371347275,1745774.1692942185
2016-03-17,1166010.9671567276,2233798.229675312,1699904.5984160197
2016-03-18,1031306.7751864392,2099565.7690114332,1565436.2720989361
2016-03-19,961803.2067409658,2046065.5823609345,1503934.3945509503
2016-03-20,838205.8526321762,1926568.069804456,1382386.961218316
2016-03-21,1035759.5436824947,2127165.166095626,1581462.3548890604
2016-03-22,1068801.853951575,2165055.7208713708,1616928.7874114728
2016-03-23,1193639.1926544108,2298602.832086566,1746121.0123704884
2016-03-24,1144978.7529499219,2255507.738488911,1700243.2457194165
2016-03-25,1010256.632000114,2121238.718284842,1565747.6751424782
2016-03-26,941044.5447953088,2067423.028793552,1504233.7867944303
2016-03-27,817522.4084107141,1947848.523116977,1382685.4657638455
2016-03-28,1015149.5126241613,2148407.337015993,1581778.4248200771
2016-03-29,1048292.4380242596,2186220.7821076093,1617256.6100659345
2016-03-30,1173293.5257711858,2319615.112558853,1746454.3191650193
2016-03-31,1124723.1704723337,2276409.5227185264,1700566.34659543
2016-04-01,989999.9037520627,2142123.024790191,1566061.464271127
2016-04-02,921052.0883443927,2088028.4162166184,1504540.2522805054
2016-04-03,797602.9642540617,1968390.3573484425,1382996.6608012521
2016-04-04,995287.118517256,2168905.4262646674,1582096.2723909616
2016-04-05,1028517.3914069684,2206646.490750062,1617581.9410785153
2016-04-06,1153659.8910347968,2339897.5493941265,1746778.7202144617
2016-04-07,1105175.800153872,2296598.191358255,1700886.9957560636
2016-04-08,970453.3721202384,2162297.8770035966,1566375.6245619175
2016-04-09,901748.8431002568,2107957.6486059404,1504853.2458530986
2016-04-10,778362.8597787551,1988259.3248464956,1383311.0923126254
2016-04-11,976097.3682407696,2188733.663397384,1582415.5158190767
2016-04-12,1009401.867661725,2226404.39810731,1617903.1328845175
2016-04-13,1134673.130850347,2359526.829287148,1747099.9800687474
2016-04-14,1086267.2791944076,2316142.733992203,1701205.0065933054
2016-04-15,951549.4883061117,2181833.8409117786,1566691.6646089451
2016-04-16,883065.8835621235,2127270.81095448,1505168.3472583017
2016-04-17,759737.9065564503,2007518.3107117964,1383628.1086341233
2016-04-18,957515.5527370402,2207952.8382916865,1582734.1955143632
2016-04-19,990887.136882227,2245559.148201701,1618223.142541964
2016-04-20,1116274.7029184056,2378563.507343083,1747419.1051307444
2016-04-21,1067941.9066230804,2335104.0500840554,1701522.978353568
2016-04-22,933228.7772719353,2200787.7750621173,1567008.2761670263
2016-04-23,864947.8348559799,2146022.500335551,1505485.1675957656
2016-04-24,741671.8018229057,2026219.3667126938,1383945.5842677997
2016-04-25,939488.5277700608,2226617.122770993,1583052.8252705268
2016-04-26,972920.4380208639,2264163.425758099,1618541.9318894814
2016-04-27,1098414.9948177673,2397060.2650828604,1747737.6299503138
2016-04-28,1050149.3054618938,2353531.94073674,1701840.6230993168
2016-04-29,915441.3752694054,2219209.8380956342,1567325.60668252
2016-04-30,847346.2019211991,2164258.777796674,1505802.4898589365
2016-05-01,724117.8866447336,2044409.1250070045,1384263.505825869
2016-05-02,921969.8198225999,2244772.356118701,1583371.0879706503
2016-05-03,955457.2113609479,2282263.520341279,1618860.3658511133
2016-05-04,1081050.0900724449,2415061.3299472546,1748055.7100098499
2016-05-05,1032846.6992691681,2371470.136900945,1702158.4180850566
2016-05-06,898143.606115539,2237142.715021158,1567643.1605683486
2016-05-07,830219.8501288544,2182020.577095299,1506120.2136120768
2016-05-08,707035.2216083668,2062127.6367803994,1384581.429194383
2016-05-09,904919.582499609,2262458.9255472026,1583689.2540234057
2016-05-10,938458.0034643342,2299898.9619497512,1619178.4827070427
2016-05-11,1064141.940427863,2432605.481789484,1748373.7111086738
2016-05-12,1015996.2097767419,2388956.2089496,1702476.209363171
2016-05-13,881297.7929562454,2254624.0712777646,1567960.932117005
2016-05-14,813532.6128522287,2199343.450679955,1506438.031766092
2016-05-15,690388.4392768142,2079410.3772811953,1384899.4082790047
2016-05-16,888302.6850746484,2279711.884327245,1584007.2847009464
2016-05-17,921888.4650842816,2317104.566740176,1619496.5159122287
2016-05-18,1047656.8759448256,2449726.392823288,1748691.634384057
2016-05-19,999564.8063568987,2406023.3446746366,1702794.0755157678
2016-05-20,864870.7190361646,2271686.8148342175,1568278.7669351911
2016-05-21,797252.9097568052,2216258.955636261,1506755.932696533
2016-05-22,674146.2591531838,2096288.4565073685,1385217.3578302762
2016-05-23,872088.3001293353,2296562.2547218315,1584325.2774255835
2016-05-24,905718.1144171583,2333910.836557327,1619814.4754872425
2016-05-25,1031565.2400662487,2466453.8786373967,1749009.5593518226
2016-05-26,983523.1692633444,2422700.7436644468,1703111.9564638955
2016-05-27,848833.1562126194,2288360.161530667,1568596.6588716432
2016-05-28,781352.7144161093,2232794.9750189777,1507073.8447175436
2016-05-29,658281.0693450349,2112789.5467528235,1385535.3080489293
2016-05-30,856249.0151017833,2313037.4444185537,1584643.2297601686
2016-05-31,889919.9628139398,2350344.877019591,1620132.4199167655
2016-06-01,1015840.6172116707,2482814.3315881905,1749327.4743999308
2016-06-02,967845.3060699035,2439014.4207551554,1703429.8634125295
2016-06-03,833159.0906910296,2304670.0395577913,1568914.5651244102
2016-06-04,765807.1310218441,2248976.411500626,1507391.7712612348
2016-06-05,642768.2236422636,2128938.2644793233,1385853.2440607934
2016-06-06,840760.424473932,2329161.9184425385,1584961.1714582352
2016-06-07,874469.885691171,2366430.8126450297,1620450.3491681004
2016-06-08,1000459.444679315,2498831.3461009366,1749645.395390126
2016-06-09,952507.9613494053,2454987.5917462744,1703747.7765478399
2016-06-10,817825.3133384017,2320639.6560824313,1569232.4847104165
2016-06-11,750593.8548892844,2264825.538651579,1507709.696770432
2016-06-12,627585.6734162839,2144756.6817389578,1386171.1775776208
2016-06-13,825600.6369326977,2344957.56832355,1585279.1026281237
2016-06-14,859346.2709465879,2382190.282882532,1620768.27691456
2016-06-15,985400.5602372967,2514526.0721187466,1749963.3161780217
2016-06-16,937490.2743405486,2470641.1201861715,1704065.69726336
2016-06-17,802810.9749250328,2336289.8385621174,1569550.4067435751
2016-06-18,735692.8409276397,2280362.4074594188,1508027.6241935291
2016-06-19,612713.5660776675,2160264.64638614,1386489.1062319037
2016-06-20,810749.9558101456,2360444.1070952197,1585597.0314526828
2016-06-21,844529.6422605463,2397642.761688439,1621086.2019744928
2016-06-22,970644.8968994953,2529917.5824736846,1750281.23968659
2016-06-23,922773.4238706768,2485993.81556248,1704383.6197165786
2016-06-24,788097.2809439618,2351639.382141264,1569868.331542613
2016-06-25,721085.9764384541,2295605.124315985,1508345.5503772194
2016-06-26,598133.9673169516,2175480.1003875723,1386807.033852262
2016-06-27,796190.569239844,2375639.346407902,1585914.957823873
2016-06-28,830002.3901143628,2412805.8645778866,1621404.1273461247
2016-06-29,956175.1922774818,2545023.13491799,1750599.1635977358
2016-06-30,908340.3713555608,2501062.7168964827,1704701.544126022
2016-07-01,773667.2079126474,2366705.305144184,1570186.2565284157
2016-07-02,706756.8386331319,2310570.1146400133,1508663.4766365725
2016-07-03,583830.6023216292,2190419.3178092907,1387124.9600654598
2016-07-04,781906.3150583067,2390559.4525841223,1586232.8838212145
2016-07-05,815748.5236554826,2427695.5810452206,1621722.0523503516
2016-07-06,941975.764548165,2559858.4122988246,1750917.088423495
2016-07-07,894175.6265022443,2515863.3113139123,1705019.468908078
2016-07-08,759505.28306786,2381503.080953114,1570504.1820104872
2016-07-09,692690.476679544,2325272.328054943,1508981.4023672435
2016-07-10,569788.6531611395,2205097.1188271116,1387442.8859941256
2016-07-11,767882.4707899723,2405219.147825347,1586550.8093076595
2016-07-12,801753.4738647435,2442326.481352286,1622039.9776085147
2016-07-13,928032.3137532474,2574437.71308176,1751235.0134175038
2016-07-14,880265.0603217216,2530409.7279677964,1705337.394144759
2016-07-15,745597.3905270033,2396046.8243002556,1570822.1074136295
2016-07-16,678873.235814715,2339725.420261725,1509299.3280382198
2016-07-17,555994.5801291626,2219527.04299234,1387760.8115607514
2016-07-18,754105.5825148512,2419631.887042364,1586868.7347786077
2016-07-19,788003.9207161061,2456711.8849745146,1622357.9028453103
2016-07-20,914331.7588125364,2588774.1185353985,1751552.9386739675
2016-07-21,866595.7415046475,2544714.897365573,1705655.3194351103
2016-07-22,731930.6116826697,2410349.4540923573,1571140.0328875135
2016-07-23,665292.603935166,2353941.903136284,1509617.253535725
2016-07-24,542435.9738253483,2233721.5003128997,1388078.737069124
2016-07-25,740563.3158992231,2433810.0044139014,1587186.6601565622
2016-07-26,774487.649318938,2470864.0070503103,1622675.8281846242
2016-07-27,900862.095935751,2602879.6320157433,1751870.863975747
2016-07-28,853155.7997641136,2558790.689876974,1705973.244820544
2016-07-29,718493.0868673325,2424422.8297524163,1571457.9583098744
2016-07-30,651937.0827383641,2367933.2752756886,1509935.1790070264
2016-07-31,529101.4266736482,2247691.898312873,1388396.6624932606
2016-08-01,727244.3305628381,2447764.8405440203,1587504.585553429
2016-08-02,761193.4251257133,2484794.0819384847,1622993.753532099
2016-08-03,887612.2788170992,2616765.2998725907,1752188.7893448449
2016-08-04,839934.3073197051,2572648.0330905733,1706291.170205139
2016-08-05,705273.898055335,2438277.8694200423,1571775.8837376887
2016-08-06,638796.0759553877,2381710.132902759,1510253.1044290734
2016-08-07,515980.4235867688,2261448.752233792,1388714.5879102806
2016-08-08,714138.1711484005,2461506.850724459,1587822.51093643
2016-08-09,748110.8874847172,2498512.4703403283,1623311.6789125227
2016-08-10,874572.1147489182,2630441.314696368,1752506.7147226431
2016-08-11,826921.1775680615,2586297.013646585,1706609.095607323
2016-08-12,692262.967183921,2451924.65110733,1572093.8091456257
2016-08-13,625859.7934784403,2395282.266209984,1510571.0298442123
2016-08-14,503063.2469957664,2275001.7796233445,1389032.5133095556
2016-08-15,701235.1737082952,2475045.698951471,1588140.4363298833
2016-08-16,735230.457184056,2512028.751409621,1623629.6042968384
2016-08-17,861732.1751573071,2643917.1050749565,1752824.6401161319
2016-08-18,814107.0769964238,2599746.965013912,1706927.0210051679
2016-08-19,679450.9684813323,2465372.5006239214,1572411.7345526267
2016-08-20,613119.1679253981,2408658.7425681287,1510888.9552467633
2016-08-21,490340.8947516093,2288359.982667742,1389350.4387096756
2016-08-22,688526.3842143633,2488390.3392296243,1588458.361721994
2016-08-23,722543.2564224573,2525351.8029583916,1623947.5296904244
2016-08-24,849083.7176572735,2657201.413363514,1753142.5655103938
2016-08-25,801483.3488012385,2613006.544010284,1707244.9464057612
2016-08-26,666829.2520618793,2478630.0678448314,1572729.6599533553
2016-08-27,600565.7821343665,2421847.97916186,1511206.8806481133
2016-08-28,477805.0084424417,2301531.7197704595,1389668.3641064507
2016-08-29,676003.4876678947,2501549.086568046,1588776.2871179702
2016-08-30,710041.0389043407,2538489.871265666,1624265.4550850033
2016-08-31,836618.618142146,2670302.3636738327,1753460.4909079894
2016-09-01,789041.9460924796,2626083.797515997,1707562.8718042383
2016-09-02,654389.7773024573,2491705.393404646,1573047.5853535517
2016-09-03,588191.8056736928,2434857.806419353,1511524.806046523
2016-09-04,465447.8107603472,2314524.7682480295,1389986.2895041883
2016-09-05,663658.745995106,2514529.6790328966,1589094.2125140014
2016-09-06,697716.1287052771,2551450.6322586136,1624583.3804819454
2016-09-07,824329.3112263978,2683227.5213841912,1753778.4163052945
2016-09-08,776775.373394532,2638986.2210115385,1707880.7972030353
2016-09-09,642125.0543883031,2504605.967115691,1573365.510751997
2016-09-10,575989.9391465045,2447695.523743286,1511842.7314448953
2016-09-11,453262.05045350944,2327346.3793492466,1390304.214901378
2016-09-12,651484.9435266014,2527339.3322958606,1589412.137911231
2016-09-13,685561.366511385,2564241.2452466767,1624901.3058790308
2016-09-14,812208.7378952398,2695983.945511243,1754096.3417032412
2016-09-15,764676.6351432235,2651720.8100589337,1708198.7226010785
2016-09-16,630028.0929006308,2517338.7793999976,1573683.4361503143
2016-09-17,563953.3650926342,2460367.94859264,1512160.656842637
2016-09-18,441240.95382628776,2340003.3267717008,1390622.1402989943
2016-09-19,639475.3389101659,2539984.7877068776,1589730.0633085216
2016-09-20,673570.0622199217,2576868.4003334185,1625219.23127667
2016-09-21,800250.299282884,2708578.234919073,1754414.2671009784
2016-09-22,752739.1902214234,2664294.1057768487,1708516.647999136
2016-09-23,618092.3564023643,2529910.366694007,1574001.3615481858
2016-09-24,552075.7045880298,2472881.459892888,1512478.5822404588
2016-09-25,429378.18183075637,2352501.949562317,1390940.0656965368
2016-09-26,627623.6225782998,2552472.354833989,1590047.9887061445
2016-09-27,661735.9529805107,2589338.360368081,1625537.1566742957
2016-09-28,788447.8157454979,2721016.5692521543,1754732.1924988262
2016-09-29,740956.9116693959,2676712.235124531,1708834.5733969635
2016-09-30,606311.7222059402,2542326.8516861526,1574319.2869460462
2016-10-01,540350.9787378209,2485242.0365384924,1512796.5076381566
2016-10-02,417667.7919967333,2364848.1901917197,1391257.9910942265
2016-10-03,615923.8789925217,2564807.949215038,1590365.91410378
2016-10-04,650053.165945218,2601656.9981988645,1625855.0820720412
2016-10-05,776795.4904949282,2733304.745298247,1755050.1178965876
2016-10-06,729324.0508783082,2688980.9467112664,1709152.4987947873
2016-10-07,594680.4456090331,2554593.979078571,1574637.212343802
2016-10-08,528773.5744135189,2497455.2916582795,1513114.433035899
2016-10-09,406104.2045417961,2377047.628442021,1391575.9164919087
2016-10-10,604370.5530316473,2576997.125971352,1590683.8395015
2016-10-11,638516.1850906722,2613829.829848862,1626173.007469767
2016-10-12,765287.877192675,2745448.209396057,1755368.043294366
2016-10-13,717835.2056662955,2701105.6427188,1709470.4241925478
2016-10-14,583193.128011178,2566717.14747195,1574955.1377415638
2016-10-15,517338.2136718733,2509526.5031953654,1513432.3584336194
2016-10-16,394682.1721178279,2389105.5116614425,1391893.8418896352
2016-10-17,592958.4199776913,2589045.109820747,1591001.764899219
2016-10-18,627119.821584445,2625862.044150589,1626490.932867517
2016-10-19,753919.8509864188,2757452.086397812,1755685.968692115
2016-10-20,706485.2917374978,2713091.4074431183,1709788.349590308
2016-10-21,571844.6884061359,2578701.4378724704,1575273.0631393031
2016-10-22,506039.9263854164,2521460.6412772974,1513750.283831357
2016-10-23,383396.75272608525,2401026.7818486365,1392211.7672873607
2016-10-24,581682.5586415585,2600956.8219523574,1591319.690296958
2016-10-25,615859.1872418411,2637758.5292886733,1626808.8582652572
2016-10-26,742686.582553972,2769321.205625762,1756003.8940898674
2016-10-27,695269.5170944536,2724943.0328816506,1710106.2749880522
2016-10-28,560630.3378245002,2590551.639249594,1575590.988537047
2016-10-29,494874.02568062884,2533262.392777553,1514068.2092290907
2016-10-30,372243.28540552617,2412816.099964671,1392529.6926850984
2016-10-31,570538.3272351772,2612736.904154212,1591637.6156946947
2016-11-01,604729.670689015,2649523.8966369894,1627126.7836630023
2016-11-02,731583.514780733,2781060.124194488,1756321.8194876106
2016-11-03,684183.3590394873,2736665.041732107,1710424.200385797
2016-11-04,549545.5563610527,2602272.2715085195,1575908.9139347859
2016-11-05,483836.0858401607,2544936.1834135,1514386.1346268305
2016-11-06,361217.3683544516,2424477.8678112198,1392847.6180828358
2016-11-07,559521.3416551431,2624389.740529729,1591955.5410924363
2016-11-08,593726.9159021201,2661162.5022193673,1627444.7090607437
2016-11-09,720606.3417516924,2792673.1480190163,1756639.7448853543
2016-11-10,673222.543451536,2748261.7081155404,1710742.1257835382
2016-11-11,538586.072474739,2613867.606190315,1576226.839332527
2016-11-12,472921.922373228,2556486.1976759103,1514704.0600245693
2016-11-13,350314.8391945604,2436016.247766592,1393165.5434805762
2016-11-14,548627.4558894006,2635919.477090953,1592273.4664901765
2016-11-15,582846.8028395337,2672678.466077438,1627762.6344584858
2016-11-16,709750.9897830584,2804164.350783133,1756957.6702830957
2016-11-17,662383.0260693708,2759737.076293189,1711060.0511812798
2016-11-18,527747.8442921832,2625341.685168351,1576544.7647302672
2016-11-19,462127.573999878,2567916.3968447414,1515021.9854223097
2016-11-20,339531.7571262885,2447435.1806303444,1393483.4688783165
2016-11-21,537852.7442988071,2647330.039477029,1592591.3918879179
2016-11-22,572085.4299227989,2684075.689789655,1628080.559856227
2016-11-23,699013.6002566898,2815537.5911049847,1757275.5956808373
2016-11-24,651660.9755486727,2771094.9776093685,1711377.9765790207
2016-11-25,517027.0426828014,2636698.3375732144,1576862.690128008
2016-11-26,451449.2863290829,2579230.535311017,1515339.9108200502
2016-11-27,328864.3867586076,2458738.401793507,1393801.3942760574
2016-11-28,527193.4855587876,2658625.14901253,1592909.317285659
2016-11-29,561439.0981551395,2695357.872352797,1628398.4852539683
2016-11-30,688390.514052181,2826796.5281049754,1757593.5210785782
2016-12-01,641052.7580917671,2782339.0458617564,1711695.9019767616
2016-12-02,506420.03590451926,2647941.195146978,1577180.6155257486
2016-12-03,440883.4970400401,2590432.175395542,1515657.836217791
2016-12-04,318309.18342511426,2469929.4559224816,1394119.319673798
2016-12-05,516646.1480748756,2669808.3372919243,1593227.2426834
2016-12-06,550904.2966942259,2706528.5246091923,1628716.4106517092
2016-12-07,677878.2573985574,2837944.6355540813,1757911.4464763193
2016-12-08,630554.9234751745,2793472.7312738304,1712013.8273745026
2016-12-09,495923.3756455595,2659073.7062014192,1577498.5409234895
2016-12-10,430426.8224008307,2601524.700830233,1515975.7616155318
2016-12-11,307862.779822791,2481011.7103202874,1394437.2450715392
2016-12-12,506207.37671008846,2680882.9594521937,1593545.168081141
2016-12-13,540477.6897196919,2717590.982379209,1629034.3360494503
2016-12-14,667473.528990479,2848985.214757642,1758229.3718740602
2016-12-15,620164.192322691,2804499.313221796,1712331.7527722435
2016-12-16,485533.784310217,2670099.148332244,1577816.4663212304
2016-12-17,420076.04497983353,2612511.329046712,1516293.6870132727
2016-12-18,297521.97383066476,2491988.367107895,1394755.1704692799
2016-12-19,495873.98068273463,2691852.206275029,1593863.0934788818
2016-12-20,530156.1044561465,2728548.4184382358,1629352.2614471912
2016-12-21,657173.1882335222,2859921.40631008,1758547.2972718012
2016-12-22,609877.4444909177,2815421.911849051,1712649.6781699844
2016-12-23,475248.1434157458,2681020.640022197,1578134.3917189713
2016-12-24,409828.1024233806,2623395.1223986465,1516611.6124110136
2016-12-25,287283.71738346433,2502862.4743505777,1395073.095867021
2016-12-26,485642.92251093616,2702719.11524231,1594181.018876623
2016-12-27,519936.5202297969,2739403.8534600674,1629670.1868449321
2016-12-28,646974.2444998953,2870756.200839189,1758865.222669542
2016-12-29,599691.7084506573,2826243.4986847932,1712967.6035677253
2016-12-30,465063.4829839305,2691841.151249494,1578452.3171167122
2016-12-31,399680.07718873,2634178.9984287787,1516929.5378087545
2017-01-01,277145.10629070015,2513636.9362388235,1395391.0212647617
