Date,q1_forecast,q2_forecast,forecast
2016-09-27,1306660.3331064063,2247427.5784124527,1777043.9557594296
2016-09-28,1324058.8353687287,2265360.1712325653,1794709.503300647
2016-09-29,1310930.9005970182,2271163.2405096493,1791047.0705533337
2016-09-30,1286931.270065432,2252005.006165895,1769468.1381156635
2016-10-01,1096506.8779979881,2065239.6674058973,1580873.2727019426
2016-10-02,957021.2183913162,1931469.0825999277,1444245.1504956218
2016-10-03,1225635.9178173086,2209707.084831396,1717671.5013243523
2016-10-04,1282122.406564974,2272638.541396707,1777380.4739808405
2016-10-05,1299518.3329599905,2290539.046961197,1795028.6899605938
2016-10-06,1286856.8841759819,2295861.4813348283,1791359.182755405
2016-10-07,1262979.1715213351,2276592.676664292,1769785.9240928136
2016-10-08,1072650.6162017803,2089752.1246046363,1581201.3704032083
2016-10-09,933303.8895168274,1955851.786250871,1444577.8378838492
2016-10-10,1202133.7616784403,2233851.4893218414,1717992.625500141
2016-10-11,1258759.2976406561,2296618.789297799,1777689.0434692274
2016-10-12,1276162.3335950314,2314502.028511004,1795332.1810530177
2016-10-13,1263905.3448294152,2319427.234708564,1791666.2897689897
2016-10-14,1240134.604892339,2300068.085183238,1770101.3450377886
2016-10-15,1049886.570545583,2113159.9365739124,1581523.2535597477
2016-10-16,910657.4630513105,1979143.6256347632,1444900.5443430368
2016-10-17,1179682.3874222944,2256945.7227372266,1718314.0550797605
2016-10-18,1236434.8480792262,2319579.394708195,1778007.1213937106
2016-10-19,1253845.9775948978,2337450.3124016435,1795648.1449982706
2016-10-20,1241943.3626290762,2342022.9916932704,1791983.1771611734
2016-10-21,1218263.6689197803,2322577.917482736,1770420.7932012582
2016-10-22,1028083.963408531,2135604.977068689,1581844.4702386102
2016-10-23,888958.2063838466,2001484.385280422,1445221.2958321343
2016-10-24,1158153.2630183743,2279110.1242734985,1718631.6936459364
2016-10-25,1215018.0490757213,2341626.6130045634,1778322.3310401423
2016-10-26,1232437.8893788366,2359488.3870590646,1795963.1382189507
2016-10-27,1220849.1201006607,2363750.3507710863,1792299.7354358737
2016-10-28,1197249.838094995,2344228.654724091,1770739.2464095429
2016-10-29,1007130.1761413575,2157197.3201106302,1582163.7481259939
2016-10-30,868096.1008447501,2022983.9349264484,1445540.0178855993
2016-10-31,1137444.2155375166,2300455.000608297,1718949.608072907
2016-11-01,1194410.3108445327,2362868.976556001,1778639.6437002667
2016-11-02,1211838.135129944,2380722.91651124,1796280.525820592
2016-11-03,1200529.690508626,2384705.8272839035,1792617.7588962647
2016-11-04,1177001.690788765,2365114.038261631,1771057.864525198
2016-11-05,986935.4163956285,2178029.4903614535,1582482.453378541
2016-11-06,847983.7191246889,2043732.8669938105,1445858.2930592496
