Date,q1_forecast,q2_forecast,forecast
2016-09-03,1485007.9544727933,1810242.0404805585,1647624.9974766758
2016-09-04,1277282.7366849931,1674584.7951855722,1475933.7659352827
2016-09-05,1566999.4668500822,1994749.2361644723,1780874.3515072772
2016-09-06,1602292.5910021183,2046755.7016356105,1824524.1463188645
2016-09-07,1616730.8064923508,2079782.987186219,1848256.896839285
2016-09-08,1596200.5317512443,2072291.4612988867,1834245.9965250655
2016-09-09,1591954.6402265702,2070861.880812339,1831408.2605194545
2016-09-10,1394158.7186035085,1907650.2310612707,1650904.4748323895
2016-09-11,1217079.7141494867,1739271.0506464608,1478175.382397974
2016-09-12,1523742.4526552325,2050178.4932511463,1786960.4729531894
2016-09-13,1559455.7903844644,2092231.464591494,1825843.6274879791
2016-09-14,1575538.5793166223,2120475.141127781,1848006.8602222018
2016-09-15,1556154.51065566,2110150.6309013655,1833152.5707785129
2016-09-16,1553951.3801334111,2109236.902972677,1831594.1415530439
2016-09-17,1350840.5377668275,1948268.057119364,1649554.2974430956
2016-09-18,1171399.0803627803,1781014.9126262856,1476206.996494533
2016-09-19,1475611.8125523734,2092001.8610379216,1783806.8367951475
2016-09-20,1513038.4052298279,2138418.2242418276,1825728.3147358277
2016-09-21,1529180.7571609817,2169804.2537087575,1849492.5054348696
2016-09-22,1509505.7070898684,2160648.3989104917,1835077.05300018
2016-09-23,1506075.293376052,2158551.524075704,1832313.408725878
2016-09-24,1309570.6937742906,1990507.566522648,1650039.1301484692
2016-09-25,1132516.0582627202,1820703.522372646,1476609.790317683
2016-09-26,1438650.6923529366,2131379.223463847,1785014.9579083917
2016-09-27,1476193.787657726,2176562.7390320376,1826378.2633448818
2016-09-28,1492936.1223796858,2206884.2573284963,1849910.189854091
2016-09-29,1473701.1299596014,2196750.6636610725,1835225.896810337
2016-09-30,1470508.5563167934,2194520.16877021,1832514.362543502
2016-10-01,1274641.1566569882,2025284.7394388393,1649962.9480479136
2016-10-02,1097652.3386743832,1855380.0345512894,1476516.1866128366
2016-10-03,1403656.1562934762,2166048.516654232,1784852.3364738543
2016-10-04,1441709.7124158626,2211760.6615689816,1826735.186992422
2016-10-05,1458881.303726313,2242076.8524997863,1850479.0781130497
2016-10-06,1439897.491111004,2231671.729015212,1835784.6100631081
2016-10-07,1436517.0837117883,2229141.6285692235,1832829.356140506
2016-10-08,1242282.780549433,2058201.6698402076,1650242.2251948202
2016-10-09,1065800.2657947298,1887859.8715201817,1476830.0686574557
2016-10-10,1372210.89564317,2198470.5461238767,1785340.7208835233
2016-10-11,1410468.1945585539,2243843.275807947,1827155.7351832504
2016-10-12,1428068.2901291905,2273612.810248107,1850840.550188649
2016-10-13,1409370.521940145,2262759.343495224,1836064.9327176844
2016-10-14,1406032.6621968595,2260158.0239432743,1833095.3430700668
2016-10-15,1212552.4039482563,2088397.023509739,1650474.7137289979
2016-10-16,1036259.4494083615,1917916.309186761,1477087.8792975612
2016-10-17,1342767.1871135088,2228453.401339671,1785610.29422659
2016-10-18,1381276.658004408,2273733.621622002,1827505.1398132052
2016-10-19,1399241.9283035113,2303167.8154947767,1851204.871899144
2016-10-20,1380774.9688278732,2292042.776561261,1836408.872694567
2016-10-21,1377423.7842641964,2289367.8728326606,1833395.8285484286
2016-10-22,1184696.3890278242,2116860.388335443,1650778.3886816334
2016-10-23,1008613.6856030643,1946208.4039775594,1477411.044790312
2016-10-24,1315273.3293000644,2256663.246491971,1785968.2878960175
2016-10-25,1353960.4875702914,2301739.8292305795,1827850.1584004355
2016-10-26,1372242.8677159913,2330819.72515052,1851531.2964332555
2016-10-27,1353979.384571473,2319450.2064135335,1836714.7954925033
2016-10-28,1350649.5054896995,2316748.1604435015,1833698.8329666008
2016-10-29,1158472.9494926825,2143691.356411352,1651082.152952017
2016-10-30,982535.4251765045,1972915.6706696793,1477725.5479230918
2016-10-31,1289288.5692969337,2283285.6637417655,1786287.1165193494
2016-11-01,1328143.1292951582,2328213.2041562386,1828178.1667256984
2016-11-02,1346699.497171997,2357013.244476352,1851856.3708241745
2016-11-03,1328609.4283512344,2345457.8823665245,1837033.6553588794
2016-11-04,1325291.1666877058,2342732.755066949,1834011.9608773275
2016-11-05,1133600.4221645156,2169198.0443806644,1651399.23327259
2016-11-06,957793.345868214,1998303.784595382,1478048.565231798
2016-11-07,1264637.0619025822,2308594.5044332864,1786615.7831679343
2016-11-08,1303631.1772977866,2353374.5021680943,1828502.8397329403
2016-11-09,1322425.3628896666,2381926.160188618,1852175.7615391423
2016-11-10,1304486.041537214,2370211.8658288405,1837348.9536830273
2016-11-11,1301182.7489532598,2367472.829214495,1834327.7890838776
2016-11-12,1109900.5847958997,2193533.4436606923,1651717.014228296
2016-11-13,934201.9445580363,2022536.3479052158,1478369.1462316262
2016-11-14,1241119.4550595563,2332754.0810318836,1786936.7680457202
2016-11-15,1280238.4833713435,2377409.491114985,1828823.9872431643
2016-11-16,1299241.116343896,2405749.6060250504,1852495.3611844731
2016-11-17,1281433.504768367,2393901.372713591,1837667.438740979
2016-11-18,1278142.0966412756,2391150.1344836643,1834646.1155624702
2016-11-19,1087220.0094302576,2216853.665379306,1652036.8374047817
2016-11-20,911617.3672169115,2045763.1256195344,1478690.2464182228
2016-11-21,1218601.479577674,2355915.3129076054,1787258.3962426397
2016-11-22,1257830.0892813294,2400458.6214232906,1829144.35535231
2016-11-23,1277016.7800469035,2428612.2135214168,1852814.4967841601
2016-11-24,1259325.5049818787,2416646.5482380767,1837986.0266099777
2016-11-25,1256045.1486684827,2413885.2801910695,1834965.2144297762
2016-11-26,1065440.2578191971,2239273.007725626,1652356.6327724117
2016-11-27,889922.1364794804,2068098.948566792,1479010.5425231364
2016-11-28,1196964.8157922002,2378192.2010451136,1787578.508418657
