Date,q1_forecast,q2_forecast,forecast
2016-01-02,1274213.751968492,1594680.532995128,1434447.14248181
2016-01-03,1180350.9319136122,1573233.8850414816,1376792.4084775469
2016-01-04,1425608.6265598505,1848478.3370259511,1637043.481792901
2016-01-05,1443841.9640098505,1882354.7818300982,1663098.3729199744
2016-01-06,1520182.4619532903,1977064.9999721877,1748623.730962739
2016-01-07,1405061.912297856,1873202.6945037981,1639132.303400827
2016-01-08,1264556.1617750356,1734980.9948857871,1499768.5783304113
2016-01-09,1213815.2233218483,1718310.7736981201,1466062.9985099842
2016-01-10,1141976.5125704869,1656048.5981248599,1399012.5553476734
2016-01-11,1361127.356579869,1879644.343812236,1620385.8501960523
2016-01-12,1388075.087799176,1913117.1047727182,1650596.0962859471
2016-01-13,1480834.2923700423,2018143.1616148795,1749488.726992461
2016-01-14,1406817.3068057294,1952687.8683446485,1679752.587575189
2016-01-15,1260935.3956493568,1807894.1093147316,1534414.7524820443
2016-01-16,1194945.8487956407,1782842.6824399978,1488894.2656178193
2016-01-17,1086921.5365571259,1687134.215723712,1387027.876140419
2016-01-18,1292641.3763359576,1899488.975709012,1596065.176022485
2016-01-19,1316989.445491089,1932349.270873634,1624669.3581823613
2016-01-20,1427043.6668713482,2057532.337279062,1742288.002075205
2016-01-21,1361474.7121808634,2001617.817160868,1681546.2646708656
2016-01-22,1225713.1762079014,1867023.9853069806,1546368.580757441
2016-01-23,1158398.149714402,1827870.8142648311,1493134.4819896165
2016-01-24,1047382.7361996234,1724547.3397969874,1385965.0379983054
2016-01-25,1247839.725028152,1929469.8646259774,1588654.7948270647
2016-01-26,1277337.047752156,1966342.5372606716,1621839.7925064138
2016-01-27,1393508.6649339683,2096047.4168119165,1744778.0408729424
2016-01-28,1335862.1127683222,2047026.1847583803,1691444.1487633511
2016-01-29,1197435.2317345547,1909469.2528296094,1553452.242282082
2016-01-30,1126869.2309474621,1865129.9218774277,1495999.576412445
2016-01-31,1009106.4493605042,1754641.5422286976,1381873.9957946008
2016-02-01,1208518.1858965312,1958527.7354022749,1583522.960649403
2016-02-02,1239546.1467421122,1996789.6707360095,1618167.9087390609
2016-02-03,1360491.2530382492,2130823.158596356,1745657.2058173027
2016-02-04,1304490.357232751,2082933.6391551453,1693711.998193948
2016-02-05,1166601.7581625553,1945829.9543026215,1556215.8562325884
2016-02-06,1094993.4596240697,1897268.4554704388,1496130.9575472544
2016-02-07,976419.3347835683,1785053.3919514634,1380736.3633675158
2016-02-08,1175504.8802937232,1988150.5971183416,1581827.7387060325
2016-02-09,1208514.064041791,2027909.5871254904,1618211.8255836407
2016-02-10,1331301.312009951,2162848.6533923773,1747074.9827011642
2016-02-11,1276681.1554308105,2115722.1002322203,1696201.6278315156
2016-02-12,1137762.7608487227,1977491.0621270612,1557626.9114878918
2016-02-13,1065788.3982020714,1926966.7718594412,1496377.5850307564
2016-02-14,946210.280020422,1813346.8077744083,1379778.543897415
2016-02-15,1145614.3345711562,2016572.9846708,1581093.659620978
2016-02-16,1179454.9235617276,2056811.1968959132,1618133.0602288204
2016-02-17,1303527.3192438022,2192352.4067834746,1747939.8630136384
2016-02-18,1249197.361178129,2145043.687464678,1697120.5243214036
2016-02-19,1110065.6771295685,2006546.6087727346,1558306.1429511516
2016-02-20,1038159.8007161339,1954616.2274396182,1496388.0140778762
2016-02-21,918597.6379087423,1840622.1264310798,1379609.8821699112
2016-02-22,1118214.5553034795,2043833.416655546,1581023.9859795128
2016-02-23,1152722.484639314,2084388.310603056,1618555.397621185
2016-02-24,1277387.9728427578,2219867.1452798257,1748627.5590612919
2016-02-25,1223334.7188448254,2172425.363348334,1697880.0410965797
2016-02-26,1083892.3825135266,2033573.0559963482,1558732.7192549375
2016-02-27,1012276.1298058328,1980831.2743689255,1496553.702087379
2016-02-28,892702.2288414477,1866535.0654560807,1379618.6471487642
2016-02-29,1092556.6157137307,2069810.2977129377,1581183.4567133342
2016-03-01,1127401.5575045082,2110401.4977148785,1618901.5276096934
2016-03-02,1252499.2223217448,2245766.529233472,1749132.8757776085
2016-03-03,1198557.5269861578,2198094.9254488815,1698326.2262175197
2016-03-04,1059020.5097135669,2059115.5535064074,1559068.0316099871
2016-03-05,987744.1466743064,2005758.8250910994,1496751.4858827027
2016-03-06,868301.5371164461,1891337.849335525,1379819.6932259854
2016-03-07,1068304.8073642193,2094600.742307179,1581452.7748356992
2016-03-08,1103398.431429127,2135172.7486257385,1619285.590027433
2016-03-09,1228770.2755174031,2270330.096623487,1749550.1860704452
2016-03-10,1174951.9833505796,2222488.5426641502,1698720.263007365
2016-03-11,1035342.3171222078,2083409.1791581302,1559375.748140169
2016-03-12,964423.4411982191,2029602.945405517,1497013.1933018682
2016-03-13,845084.7913065129,1915067.0018041187,1380075.8965553157
2016-03-14,1045209.0365952593,2118311.8403780647,1581760.438486662
2016-03-15,1080461.3845386794,2158807.3623071015,1619634.3734228904
2016-03-16,1206060.0925291404,2293773.266297499,1749916.6794133196
2016-03-17,1152340.2372663002,2245775.745408511,1699057.9913374055
2016-03-18,1012711.0780124307,2106654.093726279,1559682.585869355
2016-03-19,942124.866993557,2052471.4843376637,1497298.1756656105
2016-03-20,822895.557920679,1937851.1041241258,1380373.3310224023
2016-03-21,1023104.6043388889,2141056.096580246,1582080.3504595673
2016-03-22,1058483.352173642,2181469.421729254,1619976.386951448
2016-03-23,1184266.1906268299,2316249.259467078,1750257.7250469537
2016-03-24,1130645.4993818162,2268127.0688826526,1699386.2841322343
2016-03-25,991007.3010766393,2128976.4226718857,1559991.8618742623
2016-03-26,920728.7012572829,2074476.0441135066,1497602.3726853947
2016-03-27,801590.7108898363,1959774.979595132,1380682.845242484
2016-03-28,1001868.7313623705,2162938.091185312,1582403.4112738413
2016-03-29,1037347.2964534,2203265.328187645,1620306.3123205225
2016-03-30,1163293.9051379524,2337879.863170108,1750586.8841540301
2016-03-31,1109763.7189306675,2289649.097109978,1699706.4080203227
2016-04-01,970127.7739802487,2150483.104770256,1560305.4393752525
2016-04-02,900126.9450221662,2095701.2080870254,1497914.076554596
2016-04-03,781071.3804972513,1980928.2064786851,1380999.7934879684
2016-04-04,981404.8675655229,2184047.0025367527,1582725.9350511378
2016-04-05,1016970.0859865709,2224293.997533061,1620632.041759816
2016-04-06,1143062.1592259656,2358758.505153479,1750910.3321897222
2016-04-07,1089617.3961938086,2310434.4681609534,1700025.9321773811
2016-04-08,949985.8923497825,2171257.1246951525,1560621.5085224677
2016-04-09,880237.1844170421,2116223.8528930224,1498230.5186550324
2016-04-10,761253.6821124326,2001383.53595014,1381318.6090312863
2016-04-11,961635.1720807216,2204460.1946335738,1583047.6833571475
2016-04-12,997276.415290271,2244632.3937092265,1620954.4044997487
2016-04-13,1123500.8248312478,2378962.17757753,1751231.501204389
2016-04-14,1070134.6263936614,2330555.0461388617,1700344.8362662615
2016-04-15,930509.2434507501,2191369.5519610518,1560939.397705901
2016-04-16,860989.2520015928,2136108.2741606645,1498548.7630811287
2016-04-17,742070.6398429178,2021206.1779468842,1381638.408894901
2016-04-18,942494.220008682,2224242.9379997198,1583368.5790042009
2016-04-19,978204.2133923192,2264346.7528413376,1621275.4831168284
2016-04-20,1104549.2132326716,2398554.117048028,1751551.6651403497
2016-04-21,1051255.6882550041,2350072.4572275095,1700664.072741257
2016-04-22,911636.3564588212,2210880.0121087926,1561258.184283807
2016-04-23,842325.1313953642,2155410.8318377803,1498867.9816165725
2016-04-24,723465.0747632582,2040451.542253278,1381958.308508268
2016-04-25,923926.6343144433,2243451.337711891,1583688.986013167
2016-04-26,959699.2058397168,2283492.3382739983,1621595.7720568576
2016-04-27,1086154.9375894652,2417588.085619074,1751871.5116042695
2016-04-28,1032928.3474374986,2369038.5545254815,1700983.4509814898
2016-04-29,893314.9066495239,2229840.0904609878,1561577.4985552558
2016-04-30,824195.0140642704,2174180.0589139927,1499187.5364891314
2016-05-01,705388.482217801,2059167.9921343154,1382278.2371760583
2016-05-02,905884.6239175552,2262133.514166219,1584009.069041887
2016-05-03,941714.7220615442,2302116.8103016065,1621915.7661815754
2016-05-04,1068272.4326573196,2436110.0552125303,1752191.2439349247
2016-05-05,1015107.7028022596,2387498.3188834335,1701303.0108428467
2016-05-06,875499.7370014284,2248294.3638087097,1561897.050405069
2016-05-07,806556.098318678,2192458.4001038414,1499507.2492112597
2016-05-08,687798.7528236986,2077397.452940518,1382598.1028821082
2016-05-09,888326.7217904701,2280331.261634257,1584328.9917123637
2016-05-10,924209.923534973,2320261.288138283,1622235.605836628
2016-05-11,1050861.9592168722,2454159.971959261,1752510.9655880667
2016-05-12,997754.4965181814,2405490.817178051,1701622.6568481163
2016-05-13,858151.6295967916,2266281.8208214478,1562216.7252091197
2016-05-14,789371.0306564696,2210282.976716278,1499827.003686374
2016-05-15,670659.1785451712,2095176.6836680425,1382917.931106607
2016-05-16,871216.5908423096,2298081.059373856,1584648.8251080827
2016-05-17,907149.0446341333,2337961.742769168,1622555.3937016507
2016-05-18,1033888.6110708086,2471772.7744496386,1752830.6927602235
2016-05-19,980834.3429244931,2423050.3817696944,1701942.3623470939
2016-05-20,841236.202370824,2283836.6983711533,1562536.4503709888
2016-05-21,772607.0274607018,2227686.5184354642,1500146.772948083
2016-05-22,653937.4303947885,2112538.023815513,1383237.727105151
2016-05-23,854522.2172946736,2315415.0192435724,1584968.6182691231
2016-05-24,890500.5036412207,2355249.8132648794,1622875.15845305
2016-05-25,1017321.5755026944,2488979.2893461427,1753150.4324244186
2016-05-26,964316.8630154098,2440207.3272774275,1702262.0951464185
2016-05-27,824723.1226984349,2300989.2747692373,1562856.198733836
2016-05-28,756235.0770016005,2244698.0056916215,1500466.541346611
2016-05-29,637604.8845571692,2129510.128439467,1383557.506498318
2016-05-30,838215.2118319225,2332361.5711821755,1585288.391507049
2016-05-31,874236.2902932824,2372153.545155241,1623194.9177242615
2016-06-01,1001133.4890946663,2505806.871474137,1753470.1802844016
2016-06-02,948175.0855958555,2456988.6009370377,1702581.8432664466
2016-06-03,808585.4514586107,2317766.459078752,1563175.9552686813
2016-06-04,740229.3647071428,2261343.250691111,1500786.3076991271
2016-06-05,621636.0375516212,2146118.513919035,1383877.2757353282
2016-06-06,822270.2716670994,2348946.0416145353,1585608.1566408174
2016-06-07,858331.4188174317,2388697.9320539706,1623514.6754357012
2016-06-08,985299.9291468224,2522279.938678057,1753789.9339124397
2016-06-09,932384.9228679268,2473418.2731155297,1702901.5979917282
2016-06-10,792799.1345024982,2334192.2954097725,1563495.7149561355
2016-06-11,724566.7907778108,2277645.3520763637,1501106.0714270873
2016-06-12,606008.0553897019,2162386.024928408,1384197.040159055
2016-06-13,806664.7294528289,2365191.1069888333,1585927.918220831
2016-06-14,842763.4978168807,2404905.3695322983,1623834.4336745895
2016-06-15,969798.9881240035,2538420.393098166,1754109.690611085
2016-06-16,916924.7596767768,2489517.952246967,1703221.3559618718
2016-06-17,777342.5833534149,2350288.3673326178,1563815.4753430162
2016-06-18,709226.5876818087,2293625.0794389974,1501425.833560403
2016-06-19,590700.3958496675,2178333.2082663085,1384516.802057988
2016-06-20,791378.1873679843,2381117.169807519,1586247.6785877515
2016-06-21,827512.3673591916,2420796.017563643,1624154.192461417
2016-06-22,954610.9266872085,2554247.9714009617,1754429.449044085
2016-06-23,901775.1094106921,2505307.120989262,1703541.115199977
2016-06-24,762196.3350568342,2366074.136582235,1564135.2358195346
2016-06-25,694190.0015679658,2309301.187718424,1501745.594643195
2016-06-26,575694.5002475851,2193978.625464626,1384836.5628561056
2016-06-27,776392.211332503,2396742.6657282817,1586567.4385303925
2016-06-28,812559.8010198368,2436388.1025105575,1624473.9517651973
2016-06-29,939717.8841291602,2569780.5324875847,1754749.2083083724
2016-06-30,886918.3318655042,2520803.418093796,1703860.8749796501
2016-07-01,747342.7692974274,2381567.223002495,1564454.996149961
2016-07-02,679440.0293948385,2324690.6809661733,1502065.3551805061
2016-07-03,560973.5350497093,2209339.1112336447,1385156.3231416768
2016-07-04,761690.076824621,2412084.3199791256,1586887.1984018735
2016-07-05,797889.2556649882,2451698.167081126,1624793.7113730572
