Date,q1_forecast,q2_forecast,forecast
2016-08-02,1158905.100580084,2485339.9111963967,1822122.5058882404
2016-08-03,1155540.8367179446,2495344.8107275683,1825442.8237227565
2016-08-04,1100086.3379956083,2443253.056957176,1771669.6974763921
2016-08-05,1118890.904091463,2464734.341498793,1791812.622795128
2016-08-06,944906.9899459344,2294886.820710833,1619896.905328384
2016-08-07,779876.9773195817,2137154.261701474,1458515.619510528
2016-08-08,1015753.5303341412,2377730.4464131654,1696741.9883736535
2016-08-09,1141264.6276896554,2503616.336733733,1822440.4822116941
2016-08-10,1138074.9014975287,2513446.7080609268,1825760.8047792278
2016-08-11,1082663.7406184934,2461311.540922467,1771987.6407704805
2016-08-12,1101502.642903712,2482758.401019154,1792130.521961433
2016-08-13,927571.5815543523,2312857.9910528427,1620214.7863035975
2016-08-14,762634.1008519738,2155032.933507591,1458833.5171797825
2016-08-15,998569.7576542767,2395550.0759939477,1697059.9168241122
2016-08-16,1124085.5736764085,2521431.2979869274,1822758.4358316679
2016-08-17,1121057.3872830826,2531100.122765797,1826078.75502444
2016-08-18,1065686.3893631292,2478924.750478644,1772305.5699208863
2016-08-19,1084557.1314034937,2500339.731222078,1792448.431312786
2016-08-20,910675.0783201752,2330390.306201204,1620532.6922606896
2016-08-21,745823.4256004179,2172479.4452364556,1459151.4354184368
2016-08-22,981813.929920572,2412941.773286942,1697377.8516037571
2016-08-23,1107334.1093787514,2538818.642820801,1823076.3760997762
2016-08-24,1104456.0034220335,2548337.376093042,1826396.689757538
2016-08-25,1049122.3587462748,2496124.627642215,1772623.493194245
2016-08-26,1068022.7254306783,2517509.9682640918,1792766.346847385
2016-08-27,894186.2737349557,2347514.943412336,1620850.6085736458
2016-08-28,729414.5163434118,2189524.201434252,1459469.3588888317
2016-08-29,965456.1008776084,2429935.462771171,1697695.7818243895
2016-08-30,1090980.3430113492,2555808.2741224524,1823394.308566901
2016-08-31,1088242.1547951456,2565187.0819841363,1826714.618389641
2016-09-01,1032943.3649290475,2512939.4677332677,1772941.4163311576
2016-09-02,1051871.3822607186,2534297.152182484,1793084.2672216014
2016-09-03,878077.5002839451,2364259.560809104,1621168.5305465243
2016-09-04,713380.3602204602,2206194.209350239,1459787.2847853496
2016-09-05,949469.6741345741,2446557.7472910048,1698013.7107127896
2016-09-06,1074997.711193216,2572426.7631075564,1823712.2371503864
2016-09-07,1072390.3750330412,2581674.7139919787,1827032.5445125098
2016-09-08,1017124.2062699677,2529394.473560546,1773259.339915257
2016-09-09,1036078.1082923007,2550726.271891139,1793402.1900917199
2016-09-10,862324.0852100167,2380648.824141314,1621486.4546756651
2016-09-11,697696.8418177231,2222513.579873485,1460105.210845604
2016-09-12,933830.8862770203,2462832.389275899,1698331.6377764598
2016-09-13,1059362.4806209987,2588697.8470616266,1824030.1638413128
2016-09-14,1056877.8692923519,2597823.070472833,1827350.4698825923
2016-09-15,1001642.3158715623,2545512.212604179,1773577.264237871
2016-09-16,1020620.5160241602,2566819.712707086,1793720.114365623
2016-09-17,846903.9169371626,2396704.8425833173,1621804.37976024
2016-09-18,682342.3278264315,2238503.945836961,1460423.1368316961
2016-09-19,918518.4063121871,2478780.721852498,1698649.5640823427
2016-09-20,1044053.3440851929,2604642.8353389557,1824348.0897120743
2016-09-21,1041684.1379238084,2613652.652218924,1827668.395071366
2016-09-22,986477.3909885514,2561312.9870680333,1773895.1890282924
2016-09-23,1005478.4580971517,2582597.620470614,1794038.039283883
2016-09-24,831797.0863648881,2412447.523900115,1622122.3051325018
2016-09-25,667297.3219581314,2254184.803214476,1460741.0625863038
2016-09-26,903512.9986728674,2494421.9810705436,1698967.4898717056
2016-09-27,1029051.0868419994,2620280.9436502275,1824666.0152461135
2016-09-28,1026790.6658565676,2629181.9747212087,1827986.3202888882
2016-09-29,971611.087689354,2576815.1405577636,1774213.1141235589
2016-09-30,990633.7256462126,2598078.203363727,1794355.9645049698
2016-10-01,816985.5915267896,2427894.869651187,1622440.2305889884
2016-10-02,652544.1808186211,2269573.7955645947,1461058.9881916079
2016-10-03,888797.2466345646,2509773.5842598244,1699285.4154471946
2016-10-04,1014338.309997984,2635629.5713271545,1824983.9406625694
2016-10-05,1012180.6637049671,2644427.827426496,1828304.2455657315
2016-10-06,957026.765986924,2592035.3127669506,1774531.0393769373
2016-10-07,976069.7966437312,2613277.9830492893,1794673.8898465103
2016-10-08,802453.0909799541,2443063.221105821,1622758.1560428874
2016-10-09,638066.8761394259,2284686.9512489745,1461376.9136942
2016-10-10,874355.3200165814,2524851.3618032564,1699603.3409099188
2016-10-11,999899.1990294977,2650704.5330620646,1825301.866045781
2016-10-12,997838.8507341781,2659405.491054023,1828622.1708941006
2016-10-13,942709.276203296,2606988.65322161,1774848.964712453
2016-10-14,961771.6248943186,2628212.005573819,1794991.8152340688
2016-10-15,788184.6969551318,2457967.466005874,1623076.0814805028
2016-10-16,623850.7951035528,2299538.8831824465,1461694.8391429996
2016-10-17,860172.7800657252,2539669.752595064,1699921.266330395
2016-10-18,985719.3289233604,2665520.253928656,1825619.7914260083
2016-10-19,983751.2716466967,2674128.9208636573,1828940.0962551772
2016-10-20,928644.7785150037,2621689.00165545,1775166.8900852269
2016-10-21,947725.4617717563,2642894.0194979655,1795309.740634861
2016-10-22,774166.8004699685,2472621.2133332565,1623394.0069016125
2016-10-23,609882.5712684852,2314142.95785776,1462012.7645631228
2016-10-24,846236.4139998073,2554241.9694659617,1700239.1917328844
2016-10-25,971785.4990512424,2680089.9345704266,1825937.7168108346
2016-10-26,969905.1410144223,2688610.9022557996,1829258.021635111
2016-10-27,914820.5896785833,2636149.0412702826,1775484.815474433
2016-10-28,933918.7047499053,2657336.6273259437,1795627.6660379246
2016-10-29,760386.9226352577,2487036.9419887383,1623711.932311998
2016-10-30,596149.9406370702,2328511.4393030945,1462330.6899700824
2016-10-31,832534.0940679933,2568580.140192602,1700557.1171302977
2016-11-01,958085.5924444644,2694425.6919569285,1826255.6422006965
2016-11-02,956288.7104183187,2702863.183631226,1829575.9470247724
2016-11-03,901225.0520661416,2650380.4296737197,1775802.7408699307
2016-11-04,920339.7679363621,2671551.4149432727,1795945.5914398173
2016-11-05,746833.5874758866,2501226.127956056,1624029.8577159713
2016-11-06,582641.6184073233,2342655.6123348745,1462648.6153710987
2016-11-07,819054.6567584582,2582695.4282944514,1700875.0425264547
2016-11-08,944608.4551982895,2708538.6799899396,1826573.5675941147
2016-11-09,942891.1543800178,2716896.5904582967,1829893.8724191573
2016-11-10,887847.4211776973,2664393.91135749,1776120.6662675934
2016-11-11,906977.9708300323,2685549.0628503575,1796263.5168401948
2016-11-12,733496.2125882402,2515199.353644953,1624347.7831165968
2016-11-13,569347.19289566,2356585.888643914,1462966.540769787
2016-11-14,805787.7987700632,2596598.137075698,1701192.9679228808
2016-11-15,931343.7926002018,2722439.1933791493,1826891.4929896756
2016-11-16,929702.4719349322,2730721.1236963603,1830211.7978156463
2016-11-17,874677.768535854,2678199.4147956744,1776438.591665764
2016-11-18,893823.4422570583,2699339.4422217594,1796581.4422394088
2016-11-19,720365.0146628479,2528966.402368271,1624665.7085155593
2016-11-20,556257.0337905278,2370311.898544745,1463284.4661676364
2016-11-21,792723.9869797073,2610297.7996597793,1701510.8933197432
2016-11-22,918282.079231965,2736136.757540823,1827209.4183863942
2016-11-23,916713.4013038492,2744346.0451221587,1830529.723213004
2016-11-24,861706.8974686655,2691806.136659184,1776756.5170639246
2016-11-25,880867.037028504,2712931.698247313,1796899.3676379086
2016-11-26,707430.927475553,2542536.3403519886,1624983.6339137708
2016-11-27,543362.212441263,2383842.5706892684,1463602.3915652656
2016-11-28,779854.3801751165,2623803.2572588543,1701828.8187169854
2016-11-29,905414.4808152595,2749640.2067521233,1827527.3437836915
2016-11-30,903915.3455933151,2757779.9516280396,1830847.648610677
2016-12-01,848926.2697486955,2705222.61517521,1777074.4424619526
2016-12-02,868100.2633184093,2726334.3227536115,1797217.2930360106
2016-12-03,694685.5303922887,2555917.58823104,1625301.5593116644
2016-12-04,530654.4323063556,2397186.201619398,1463920.3169628766
2016-12-05,767170.7607255287,2637122.7275033975,1702146.744114463
2016-12-06,892732.7859786513,2762957.7523838636,1827845.2691812573
2016-12-07,891300.30783111,2771030.840185778,1831165.5740084439
2016-12-08,836327.9414253617,2718456.7942943648,1777392.3678598632
2016-12-09,855515.2191234884,2739555.2177443346,1797535.2184339114
2016-12-10,682120.9857857681,2569117.9836331094,1625619.4847094389
2016-12-11,518125.9680224019,2410350.5166986454,1464238.2423605237
2016-12-12,754665.4746909249,2650263.864333229,1702464.6695120772
2016-12-13,880229.3464487736,2776097.0427091033,1828163.1945789387
2016-12-14,878860.833942022,2784106.1648704265,1831483.4994062241
2016-12-15,823904.5064803038,2731516.080035085,1777710.2932576942
2016-12-16,843104.5364536524,2752601.7512097815,1797853.1438317169
2016-12-17,669729.9840427458,2582144.836171605,1625937.4101071756
2016-12-18,505769.61182264076,2423342.7236937745,1464556.1677582078
2016-12-19,742331.3791298277,2663233.810689693,1702782.5949097604
2016-12-20,867897.0244283418,2789065.215524987,1828481.1199766644
2016-12-21,866589.9625089939,2797012.887098997,1831801.4248039955
2016-12-22,811649.0471707179,2744407.390140242,1778028.21865548
2016-12-23,830861.3321339147,2765480.8063250473,1798171.0692294808
2016-12-24,657505.6950661072,2595004.9759437023,1626255.3355049049
2016-12-25,493578.6262498279,2436169.560062007,1464874.0931559175
2016-12-26,730161.7955757086,2676039.245039247,1703100.5203074776
2016-12-27,855729.146132876,2801868.944615934,1828799.045374405
2016-12-28,854481.1803581316,2809757.520045379,1832119.3502017553
2016-12-29,799555.0901152152,2757137.197991268,1778346.1440532412
2016-12-30,818779.1642848812,2778198.8249695753,1798488.9946272282
2016-12-31,645441.7253581733,2607704.7964470987,1626573.260902636
2017-01-01,481546.7022826548,2448837.334824631,1465192.018553643
