Date,q1_forecast,q2_forecast,forecast
2016-10-02,11289144.733024407,13982509.149316287,12635826.941170346
2016-10-09,11423310.214968119,14119324.726092808,12771317.470530463
2016-10-16,11543829.593604587,14241972.840740873,12892901.21717273
2016-10-23,11594808.933035782,14294662.424460348,12944735.678748064
2016-10-30,10879710.758981358,13580938.467592156,12230324.613286758
2016-11-06,11753851.099208204,14456183.144351859,13105017.121780032
2016-11-13,11790693.093740812,14493912.67634768,13142302.885044245
2016-11-20,12135400.875443565,14839333.809272196,13487367.342357881
2016-11-27,12333151.744247394,15037658.06183663,13685404.903042011
2016-12-04,12540699.74202414,15245666.96062335,13893183.351323746
2016-12-11,12747970.546402246,15453308.26331242,14100639.404857334
2016-12-18,12525069.313516978,15230704.866915733,13877887.090216354
2016-12-25,10030204.089643631,12736079.07388766,11383141.581765644
2017-01-01,10832036.491119983,13538103.957643446,12185070.224381715
