Date,q1_forecast,q2_forecast,forecast
2016-06-05,1228655.2047874443,1555140.1513836705,1391897.6780855574
2016-06-06,1519815.18303429,1916130.9616052636,1717973.0723197768
2016-06-07,1559492.9083838598,1986146.517758613,1772819.7130712364
2016-06-08,1574906.5182572026,2016948.4850707382,1795927.5016639703
2016-06-09,1439534.727203197,1899302.9507740492,1669418.838988623
2016-06-10,1508016.6611404626,1979832.2274075868,1743924.4442740248
2016-06-11,1362821.3710396576,1836953.8028053213,1599887.5869224896
2016-06-12,1142170.5354981367,1649843.940700613,1396007.2380993748
2016-06-13,1461991.2699455288,1977592.9654780505,1719792.1177117897
2016-06-14,1516376.9856948985,2036083.5373324612,1776230.26151368
2016-06-15,1539051.1330536157,2064832.509467,1801941.8212603077
2016-06-16,1468220.2457768861,2006063.6923394557,1737141.969058171
2016-06-17,1502434.0574686178,2049086.2342186817,1775760.1458436497
2016-06-18,1337118.8538016821,1884849.5141643689,1610984.1839830256
2016-06-19,1095241.5140773563,1684613.3546551398,1389927.434366248
2016-06-20,1411982.2009144607,2012631.6225774812,1712306.9117459708
2016-06-21,1467389.675031328,2074693.1450034431,1771041.4100173856
2016-06-22,1493959.7612861658,2109779.1868339833,1801869.4740600747
2016-06-23,1401075.2923577882,2031953.2747255801,1716514.2835416843
2016-06-24,1447726.181200784,2088729.3936735839,1768227.7874371838
2016-06-25,1286251.9335142004,1928369.045798469,1607310.4896563347
2016-06-26,1054696.3790428336,1724834.8519429183,1389765.615492876
2016-06-27,1373665.4939135495,2050441.6056062104,1712053.54975988
2016-06-28,1431728.8828965924,2112931.357098419,1772330.1199975058
2016-06-29,1459503.2608409566,2148012.557842315,1803757.9093416359
2016-06-30,1376551.2172935135,2078540.9058177082,1727546.061555611
2016-07-01,1417631.4924545623,2128488.2385555343,1773059.8655050483
2016-07-02,1252949.4540169893,1964608.9734368376,1608779.2137269133
2016-07-03,1019493.8602621038,1757471.5092228544,1388482.6847424791
2016-07-04,1338915.1043896258,2083369.1140381002,1711142.109213863
2016-07-05,1397547.3866598436,2146547.3760533263,1772047.381356585
2016-07-06,1426376.5037100394,2182669.7515168604,1804523.12761345
2016-07-07,1340281.6767806537,2109626.5073148003,1724954.0920477272
2016-07-08,1383325.7885835525,2161021.3816088913,1772173.5850962219
2016-07-09,1218958.8765592657,1997365.1859965336,1608162.0312778996
2016-07-10,987818.9600386311,1789254.6733956416,1388536.8167171364
2016-07-11,1307806.1912766732,2114851.1066014627,1711328.648939068
2016-07-12,1367162.435245539,2178290.1146394196,1772726.2749424793
2016-07-13,1396286.3849661332,2214204.8162547927,1805245.6006104632
2016-07-14,1311939.8159311363,2141958.31003083,1726949.0629809832
2016-07-15,1354200.76306229,2191884.8703799266,1773042.8167211083
2016-07-16,1189371.0108353526,2027670.3724498784,1608520.6916426155
2016-07-17,958615.5772178711,1818406.6684220089,1388511.12281994
2016-07-18,1278966.275417058,2144060.0192014296,1711513.147309244
2016-07-19,1338539.8772942428,2207548.2161487835,1773044.0467215132
2016-07-20,1367999.2492275091,2243464.7609239537,1805732.0050757315
2016-07-21,1283396.7255686575,2170275.467036025,1726836.0963023412
2016-07-22,1326106.9079118758,2220164.753615665,1773135.8307637703
2016-07-23,1161308.423564237,2055931.6990307337,1608620.0612974854
2016-07-24,931454.6210893847,1846091.460318572,1388773.0407039784
2016-07-25,1252037.971115822,2171629.3738508504,1711833.6724833362
2016-07-26,1311839.129063003,2235115.4754009643,1773477.3022319837
2016-07-27,1341450.547760774,2270825.616147643,1806138.0819542084
2016-07-28,1257337.3157337988,2197465.4688407816,1727401.3922872902
2016-07-29,1300057.1512075542,2246935.3969333977,1773496.274070476
2016-07-30,1135217.3238495693,2082620.3544144249,1608918.839131997
2016-07-31,905865.8235505386,1872199.031044684,1389032.4272976113
2016-08-01,1226636.7855764842,2197677.7306233654,1712157.258099925
2016-08-02,1286542.4958828783,2261095.276918755,1773818.8864008167
2016-08-03,1316321.2956479173,2296671.7674518013,1806496.5315498593
2016-08-04,1232366.8384452397,2222924.6812419323,1727645.759843586
2016-08-05,1275287.1122134342,2272246.0993307726,1773766.6057721036
2016-08-06,1110463.9702534152,2107918.854629534,1609191.4124414744
2016-08-07,881630.2477007491,1897064.2308697435,1389347.2392852465
2016-08-08,1202529.6360444282,2222444.835260649,1712487.2356525387
2016-08-09,1262537.1508250418,2285799.473185076,1774168.3120050589
2016-08-10,1292435.8855200019,2321224.3352588117,1806830.1103894068
2016-08-11,1208738.8111998253,2247254.068368653,1727996.439784239
2016-08-12,1251774.2205299865,2296390.216312561,1774082.2184212739
2016-08-13,1086960.9193738583,2132048.6249222783,1609504.7721480683
2016-08-14,858527.5818611898,1920792.187379563,1389659.8846203764
2016-08-15,1179538.0890987595,2246091.4167324854,1712814.7529156227
2016-08-16,1239615.9133381674,2309374.462666721,1774495.188002444
2016-08-17,1269632.154042908,2344679.83358139,1807155.993812149
2016-08-18,1186121.1476282834,2270479.8569815382,1728300.502304911
2016-08-19,1229290.8848081185,2319491.3818492536,1774391.133328686
2016-08-20,1064489.9371271627,2155142.047902365,1609815.992514764
2016-08-21,836420.8241408573,1943542.086831389,1389981.4554861232
2016-08-22,1157519.8820816032,2268757.73998209,1713138.8110318463
2016-08-23,1217663.6847104225,2331978.957399683,1774821.3210550528
2016-08-24,1247779.7318055076,2367173.6596782575,1807476.6957418825
2016-08-25,1164454.1848456464,2292791.603393941,1728622.8941197935
2016-08-26,1207732.7005078085,2341683.9765985818,1774708.3385531951
2016-08-27,1042942.3512933865,2177327.628803193,1610134.9900482898
2016-08-28,815186.408540652,1965416.21931171,1390301.3139261808
2016-08-29,1136364.5362670515,2290558.1628616164,1713461.349564334
2016-08-30,1196563.7304063663,2353721.1627500295,1775142.4465781979
2016-08-31,1226772.3890303753,2388821.2456127396,1807796.8173215573
2016-09-01,1143606.1318966984,2314272.079643378,1728939.1057700382
2016-09-02,1186987.3489782312,2363064.6089980416,1775025.9789881362
2016-09-03,1022205.7625237933,2198701.4677309305,1610453.6151273618
2016-09-04,794731.782469187,1986512.583731906,1390622.1831005465
2016-09-05,1115978.7017384553,2311585.86710592,1713782.2844221876
2016-09-06,1176228.9506536713,2374697.592525594,1775463.2715896326
2016-09-07,1206520.210756115,2409712.1986707915,1808116.204713453
2016-09-08,1123500.7698592623,2335016.8116324395,1729258.790745851
2016-09-09,1166972.3838599268,2383717.8504269947,1775345.117143461
2016-09-10,1002198.56121933,2219348.4881559247,1610773.5246876273
2016-09-11,774976.7439153062,2006907.8625360685,1390942.3032256872
2016-09-12,1096286.0601973995,2331919.399061429,1714102.7296294142
2016-09-13,1156581.9418103588,2394984.338709047,1775783.1402597032
2016-09-14,1186948.8322912105,2429922.749927014,1808435.7911091126
2016-09-15,1104061.2033052023,2355094.3467157003,1729577.7750104512
2016-09-16,1147615.561409295,2403713.549597943,1775664.555503619
2016-09-17,982848.3468094823,2239338.140907008,1611093.2438582452
2016-09-18,755855.6185485295,2026669.2427838945,1391262.430666212
2016-09-19,1077221.2482855206,2351624.197620728,1714422.7229531244
2016-09-20,1137559.0362888286,2414646.9744572947,1776103.0053730616
2016-09-21,1167994.6446211813,2449516.0510962196,1808755.3478587004
2016-09-22,1085227.638644657,2374567.2557137334,1729897.447179195
2016-09-23,1128856.954901399,2423111.498547254,1775984.2267243266
2016-09-24,964095.7183674881,2258730.5275315973,1611413.1229495427
2016-09-25,737311.6913192288,2045852.9418831612,1391582.3166011951
2016-09-26,1058728.9115920411,2370756.305369412,1714742.6084807266
2016-09-27,1119104.9565994916,2433740.494794208,1776422.7256968499
2016-09-28,1149603.6380162677,2468546.408624768,1809075.0233205175
2016-09-29,1066946.846621641,2393487.266909837,1730217.0567657389
2016-09-30,1110644.9575949507,2441962.972347498,1776303.9649712243
2016-10-01,945889.0675953294,2277576.7701988155,1611732.9188970723
2016-10-02,719296.5744840414,2064507.7612977803,1391902.167890911
2016-10-03,1040761.1230179794,2389363.6703972123,1715062.3967075958
2016-10-04,1101172.4334081265,2452312.5166475736,1776742.47502785
2016-10-05,1131729.0739550716,2487060.367999805,1809394.7209774386
2016-10-06,1049173.7655495608,2411899.832253619,1730536.7989015898
2016-10-07,1092935.106530507,2460312.344096559,1776623.725313533
2016-10-08,928184.1306919518,2295921.3124026805,1612052.721547316
2016-10-09,701768.1114063617,2082675.8011440441,1392221.9562752028
2016-10-10,1023276.3723068853,2407487.9692437756,1715382.1707753306
2016-10-11,1083720.2273889917,2470404.1958053485,1777062.2115971702
2016-10-12,1114330.4270245135,2505098.4883629894,1809714.4576937514
2016-10-13,1031868.8375587219,2429844.2334703943,1730856.5355145582
2016-10-14,1075688.654950927,2478198.331199323,1776943.493075125
2016-10-15,910942.1924997254,2313802.8002945366,1612372.4963971311
2016-10-16,684689.5337404085,2100393.9339249497,1392541.7338326792
2016-10-17,1006238.2857508125,2425165.5723379343,1715701.9290443733
2016-10-18,1066712.3277741699,2488051.597526705,1777381.9626504374
2016-10-19,1097372.1721102695,2522696.2346511474,1810034.2033807083
2016-10-20,1014997.531316391,2447355.0590578737,1731176.2951871324
2016-10-21,1058871.6035527152,2495654.9126744247,1777263.25811357
2016-10-22,894129.3315293819,2331255.2036281293,1612692.2675787555
2016-10-23,668028.440747767,2117694.5550309615,1392861.4978893641
2016-10-24,989614.8571014425,2442428.5192288402,1716021.6881651413
2016-10-25,1050116.9763166893,2505286.4538739594,1777701.7150953242
2016-10-26,1080823.0191166727,2539884.898656262,1810353.9588864674
2016-10-27,998529.3121854609,2464462.7939863643,1731496.0530859127
2016-10-28,1042453.9236955829,2512712.1208923897,1777583.0222939863
2016-10-29,877715.5498287429,2348308.512646246,1613012.0312374942
2016-10-30,651756.1570937587,2134606.363254887,1393181.2601743229
2016-10-31,973377.7141705214,2459305.177522583,1716341.4458465523
2016-11-01,1033906.0417554296,2522136.9028250724,1778021.472290251
2016-11-02,1064655.2088524704,2556692.223990397,1810673.7164214337
2016-11-03,982437.0948963831,2481194.5335824676,1731815.8142394254
2016-11-04,1026408.9294450921,2529396.639058089,1777902.7842515907
2016-11-05,861674.2000063664,2364989.3870091247,1613331.7935077455
2016-11-06,635847.1375640836,2151154.9027626505,1393501.020163367
2016-11-07,957501.5847700175,2475820.8248310084,1716661.204800513
2016-11-08,1018054.4451905177,2538628.015727343,1778341.2304589304
2016-11-09,1048843.992268572,2573142.959581113,1810993.4759248425
2016-11-10,966696.6892805386,2497574.45971914,1732135.5744998395
2016-11-11,1010712.7826633456,2545732.308319769,1778222.545491557
2016-11-12,845981.4686236989,2381321.6395704728,1613651.5540970857
2016-11-13,620278.5201858787,2167363.0401454777,1393820.7801656784
2016-11-14,941963.8346343996,2491998.093237084,1716980.9639357417
2016-11-15,1002539.7249827294,2554782.254718903,1778660.9898508163
2016-11-16,1033367.1852579139,2589259.286092542,1811313.235675228
2016-11-17,951286.3974416777,2513624.272600934,1732455.3350213058
2016-11-18,995344.0819129882,2561740.5300445794,1778542.3059787839
2016-11-19,830615.9785145242,2397326.650314864,1613971.314414694
2016-11-20,605029.7428418212,2183251.33698832,1394140.5399150706
2016-11-21,926744.1014859516,2507857.3456585472,1717300.7235722493
2016-11-22,987341.6652198652,2570619.833782829,1778980.749501347
2016-11-23,1018204.8141216486,2605061.1773164943,1811632.9957190715
2016-11-24,936186.6625059162,2529363.527895271,1732775.0952005936
2016-11-25,980283.5289084383,2577440.6035733265,1778862.0662408825
2016-11-26,815558.450586462,2413023.6982755256,1614291.0744309938
2016-11-27,590082.2343835903,2198838.365201953,1394460.2997927717
2016-11-28,911823.9862310798,2523416.980441151,1717620.4833361157
2016-11-29,972441.9953090659,2586159.0235044314,1779300.5094067487
2016-11-30,1003338.8173333738,2620566.6941366433,1811952.7557350085
2016-12-01,921379.7863947514,2544809.9242953276,1733094.8553450396
2016-12-02,965513.6492531219,2592850.0033786856,1779181.8263159038
2016-12-03,800791.4278853358,2428430.2409750526,1614610.834430194
