Date,Load,Load_denoised,forecast,q1_forecast,q2_forecast
2016-01-01 23:00:00,59754.49999999999,59940.79560070827,65040.13240370693,62215.93838546198,68869.00673941281
2016-01-02 00:00:00,56000.7,55868.42529077199,60672.24637306655,57581.726964524016,64301.715532643735
2016-01-02 01:00:00,54136.6,54235.17051195373,71670.48558785536,62433.83674832963,76869.93632580552
2016-01-02 02:00:00,54361.600000000006,54289.74738818139,68707.55476694598,60350.38121230368,74251.48380735362
2016-01-02 03:00:00,54948.4,54975.40202001675,67195.47605317248,59361.90470036602,72888.85214952934
2016-01-02 04:00:00,55417.0,55433.38195135654,66769.2665588787,58818.936024964685,72542.21750737564
2016-01-02 05:00:00,56841.8,56826.0934286598,66377.95862400904,58261.58499272411,71072.27808605696
2016-01-02 06:00:00,59874.2,59856.262248404,65888.0940049676,57761.58814924224,70667.76338658473
2016-01-02 07:00:00,60754.3,60774.13051585323,67656.78920048209,59613.14427002039,72394.62826131962
2016-01-02 08:00:00,63405.4,63515.40487067791,71680.21345667854,63914.44746219116,76153.9607091219
2016-01-02 09:00:00,68763.6,68693.2868243549,76272.18029170694,68291.32518622723,80711.80863708895
2016-01-02 10:00:00,71914.2,71851.82887678826,80011.44651541373,71829.57754383783,84738.28846802481
2016-01-02 11:00:00,73142.0,73123.20721818507,81731.58690065685,73604.64113539076,86458.39872494267
2016-01-02 12:00:00,73559.9,73632.61511800125,82493.33768686799,74084.89424860735,87346.06313736587
2016-01-02 13:00:00,74868.7,74811.81164223894,82137.95022518351,73989.77854130908,86904.21045584392
2016-01-02 14:00:00,74776.0,74740.89623546446,81797.1468638051,74229.56847212509,86628.1947424904
2016-01-02 15:00:00,74750.20000000001,74824.83073882597,79957.8934600491,73634.12404640162,84886.15156004083
2016-01-02 16:00:00,80426.2,80354.79556396593,78691.35112644664,72931.38785651105,84707.88359793313
2016-01-02 17:00:00,81775.1,81902.35804315464,79083.8887278439,72843.47306094157,89043.04266264624
2016-01-02 18:00:00,81394.09999999999,81309.6206635467,79784.77297772262,72585.52206096672,90327.15646677512
2016-01-02 19:00:00,80743.0,80767.57821781679,80683.78306795745,72433.27971155678,89210.28523464831
2016-01-02 20:00:00,79482.1,79419.5086134687,81538.063524067,73557.78669912953,89148.51238201853
2016-01-02 21:00:00,75491.4,75519.44692205248,81236.02816262751,75799.74664134567,86796.64587594483
2016-01-02 22:00:00,71621.2,71633.98738347832,78847.6345504055,74423.8057967501,82884.18370880507
2016-01-02 23:00:00,67016.4,66983.02991347146,75067.51359842865,70273.29034716912,79930.66428919983
2016-01-03 00:00:00,62557.4,62661.945055683165,70337.28829982439,65732.20732560386,75453.08354480559
2016-01-03 01:00:00,61183.9,61126.483448934174,65802.027103776,61026.65718797438,70805.18293957737
2016-01-03 02:00:00,60490.100000000006,60461.94941743347,62921.46143052664,58108.18117928239,68062.68254070674
2016-01-03 03:00:00,59821.2,59841.98644213823,61514.82498493104,56699.59853408556,66806.63133074279
2016-01-03 04:00:00,60192.8,60189.61418409446,60956.89729556703,56275.60196408761,66309.34155886494
2016-01-03 05:00:00,60769.3,60768.78217183704,60585.16520734358,56358.5862915036,65716.46352893299
2016-01-03 06:00:00,62156.0,62103.30577901187,60226.343649478265,56153.02185637756,65107.78331441602
2016-01-03 07:00:00,61940.4,61941.44272860279,60723.83145459034,57137.038519222086,65355.978336862456
2016-01-03 08:00:00,63178.100000000006,63309.73763879176,62374.75655846488,58372.78629233911,66887.1422348436
2016-01-03 09:00:00,67590.3,67550.55619167013,65310.62325121193,59893.56288753994,69714.06758766464
2016-01-03 10:00:00,70943.1,70860.40635396451,68931.3221522192,63488.86120801215,73157.53946320002
2016-01-03 11:00:00,72322.1,72360.62811868956,71411.34413407848,66003.70497451248,76061.28983041387
2016-01-03 12:00:00,73428.79999999999,73474.61839135928,72337.22698878798,67322.27439184066,77092.39391955402
2016-01-03 13:00:00,74605.8,74593.1654504083,72569.78417014747,67284.86954215809,77310.27406204378
2016-01-03 14:00:00,74137.2,74062.34101268239,72742.37422307461,68299.84184251919,77434.60011876523
2016-01-03 15:00:00,74120.1,74232.56738382851,71740.03543822873,67315.6650124727,76846.62950507965
2016-01-03 16:00:00,79676.4,79524.19415517196,70647.62538377657,65797.0969607519,76355.94310356578
2016-01-03 17:00:00,82000.3,82033.57728255162,71369.39684074752,66154.39610937069,80472.37853511817
2016-01-03 18:00:00,82673.1,82789.54222783702,72960.64366246002,66533.15506760468,82949.9092343928
2016-01-03 19:00:00,83063.2,83022.7226374957,74824.29901563199,67776.72043059251,83140.02329939183
2016-01-03 20:00:00,81146.7,81069.78331690746,76853.13776545135,70166.41994475697,84106.61024220547
2016-01-03 21:00:00,77032.2,77077.08485533601,77213.11472800624,71850.36834441623,82598.77125767608
2016-01-03 22:00:00,73157.1,73081.30385780643,75636.81688478787,71605.49239450057,79631.34233788705
2016-01-03 23:00:00,69100.3,69200.23920163471,72668.9926076824,67864.10042174968,77698.74864184951
2016-01-04 00:00:00,67021.0,67033.81542330483,68162.92775460426,63756.16490617397,72975.43379902217
2016-01-04 01:00:00,65970.1,65990.6937591945,64503.68066124048,59974.73879380216,69440.25411698851
2016-01-04 02:00:00,65670.9,65619.34571329804,63037.80747705623,58277.810994536805,67513.86077716047
2016-01-04 03:00:00,65781.4,65783.43497816229,62569.36266994255,57881.69069061508,66706.29247828522
2016-01-04 04:00:00,66414.4,66401.21723480296,62740.24591215496,58123.29157953929,66827.77106508616
2016-01-04 05:00:00,68930.0,68916.76280556191,63261.65889880674,58649.00166391101,67345.71773760548
2016-01-04 06:00:00,76049.20000000001,76130.55306171581,65197.39458830495,60838.85965545065,70165.20603884288
2016-01-04 07:00:00,84352.8,84317.81558320523,72750.84903685834,65636.41703301128,77871.57611042996
2016-01-04 08:00:00,88585.9,88595.62222633431,81467.11055092436,72836.93734534975,86902.41441926305
2016-01-04 09:00:00,92302.3,92207.44917669844,86534.41612342239,77368.7860829423,91093.75189200648
2016-01-04 10:00:00,93517.6,93618.1439430711,88903.07139762155,81122.13282194985,93800.55435969908
2016-01-04 11:00:00,94444.1,94384.2433918226,89196.01257120828,82573.21967861432,94102.02868558036
2016-01-04 12:00:00,94484.0,94556.11867621492,90136.75611293325,83604.4310047557,95179.40392588028
2016-01-04 13:00:00,95646.9,95470.7047562594,90352.37078011678,83675.37459150971,95698.29439235896
2016-01-04 14:00:00,94379.9,94502.04926356596,90659.26649588472,84412.52641834854,96133.64198700992
2016-01-04 15:00:00,94140.8,94228.86346663097,89269.725151888,83421.89702896049,94899.49950212215
2016-01-04 16:00:00,98629.5,98550.40807831063,88470.82478400035,83792.5434051011,94167.23921402854
2016-01-04 17:00:00,99772.9,99785.00206352728,88801.01620128354,82585.59374197238,97962.28465709114
2016-01-04 18:00:00,98256.1,98210.83117378972,89377.75248580567,81845.25872225047,99657.16328449771
2016-01-04 19:00:00,97144.1,97183.13018735804,89720.18665682194,81497.70039327274,98672.92902567062
2016-01-04 20:00:00,94780.6,94718.24492441796,90942.4915803728,82907.58242963231,98268.32151499506
2016-01-04 21:00:00,89266.8,89266.80598012908,90794.6296066192,83885.06080880915,96038.82073104012
2016-01-04 22:00:00,83012.6,83080.04098804145,87684.63956829211,82606.53396895464,91259.89973279316
2016-01-04 23:00:00,77036.7,76981.11503918875,81918.39030957082,76293.29113713033,87152.00233202122
2016-01-05 00:00:00,72907.1,73010.3984029739,76294.51056756238,70284.0002549433,81338.26690215731
2016-01-05 01:00:00,73586.4,73490.9451940544,71638.00651425039,61548.2316957639,77039.63685911626
2016-01-05 02:00:00,72524.0,72563.52188110039,69499.39844316483,59939.28064589748,75126.96137148276
2016-01-05 03:00:00,72609.8,72602.13312396743,68638.93803048298,59952.0455620994,73824.20159573399
2016-01-05 04:00:00,73470.0,73460.41035811114,68784.0068741687,60147.024728573306,73672.86119571717
2016-01-05 05:00:00,75873.0,75749.63685474847,69026.6285133503,61118.69293677336,73283.7020212061
2016-01-05 06:00:00,80071.4,80310.9865813846,70083.34777360213,62824.167969842165,74667.4904025351
2016-01-05 07:00:00,88373.5,88304.44125414474,76114.01102898181,69013.53970384832,81201.95663423503
2016-01-05 08:00:00,91777.8,91734.53549802072,83891.5243202679,76895.26167303267,89130.27781955434
2016-01-05 09:00:00,94414.8,94371.45202825268,88114.18924085001,81846.80301380964,92321.26808327375
2016-01-05 10:00:00,94638.2,94783.8471790096,89965.90073164998,85067.09820649939,94519.9097666982
