Date,Load_denoised,forecast,q1_forecast,q2_forecast
2016-08-04 23:00:00,70066.17470656754,68488.37387681553,63199.56774076482,73731.81215612053
2016-08-05 00:00:00,64900.962219934285,63689.936653768564,53973.277150213486,68884.76064649354
2016-08-05 01:00:00,61808.23456481738,61421.868679014995,51980.50245588467,66898.14821898969
2016-08-05 02:00:00,59861.2154517366,60471.48469041128,51432.14722751587,65822.48134067729
2016-08-05 03:00:00,59940.02805941926,60527.624836674455,51212.871223522234,65774.65366142131
2016-08-05 04:00:00,60947.8141605694,60705.567793859576,51525.94777652371,65702.9341883305
2016-08-05 05:00:00,60034.09843299508,61615.62376837959,51709.64184907524,66060.37940709878
2016-08-05 06:00:00,66387.64520823151,67397.2629320188,56122.08244882088,72750.72257559592
2016-08-05 07:00:00,74199.25059138131,74884.25148687913,62643.42203536469,80603.11487291913
2016-08-05 08:00:00,80650.6532884463,79094.4591183386,67121.79487828775,83894.50231584765
2016-08-05 09:00:00,84056.18153990328,81032.84741796966,70428.3190935317,85865.6403904805
2016-08-05 10:00:00,85301.86058973067,81243.77195873957,71928.48945640259,86547.212367767
2016-08-05 11:00:00,87418.21720542433,82189.06465145797,72624.64496473444,88024.1739445177
2016-08-05 12:00:00,87706.06354927021,82395.00774280544,72441.60013176677,88238.2495810483
2016-08-05 13:00:00,87693.40451987647,82616.63079924035,73401.03852796643,88364.0059033137
2016-08-05 14:00:00,85501.65952180244,81199.22526920558,72631.79030141192,86639.56516327574
2016-08-05 15:00:00,83965.4072701412,80292.4807031023,72539.67230314392,86112.10789220405
2016-08-05 16:00:00,82194.4062831418,80385.74454914172,72824.4484586589,90022.06209319472
2016-08-05 17:00:00,80561.81215321016,80782.25165719469,71868.00180371574,90883.97469964199
2016-08-05 18:00:00,78689.38867694387,81016.13428174623,71088.589830829,89406.72911778916
2016-08-05 19:00:00,78778.13348138309,81891.0655505432,71128.37732118303,88986.04683939504
2016-08-05 20:00:00,79904.44545839037,81489.35288698219,71815.52840820805,86584.84226637434
2016-08-05 21:00:00,79648.30935729893,78438.43464404732,71773.78983049636,82012.63425272907
2016-08-05 22:00:00,73582.07252880347,73176.90283798687,67074.35220245708,78573.64966169102
2016-08-05 23:00:00,67701.15035939372,68003.10231258397,61905.96654293468,73219.31614459108
2016-08-06 00:00:00,63364.8734689776,63065.45853144049,53764.21345006098,68292.34418225885
2016-08-06 01:00:00,60695.89433339639,60108.276263228356,51738.603915623666,65690.11646631574
2016-08-06 02:00:00,58864.35562084148,58600.95963317594,50706.20736918863,64214.54778382781
2016-08-06 03:00:00,58000.62188000181,58182.94165822464,50177.99118551853,63687.024790484655
2016-08-06 04:00:00,57140.38456775149,57781.21733286076,49639.17363381515,62533.85065320071
2016-08-06 05:00:00,55594.28588495735,57278.253202501575,49064.375610248986,62158.28259169539
2016-08-06 06:00:00,58054.97595080067,59109.45382361028,51103.865761497036,63969.28417695045
2016-08-06 07:00:00,63234.87498496227,63189.709660681234,55275.45938848212,67943.99335462668
2016-08-06 08:00:00,68019.7228176976,67809.66317965498,59648.03346332621,72644.31076394685
2016-08-06 09:00:00,71822.44307286278,71549.88414505147,63215.15530955733,76384.51733448733
2016-08-06 10:00:00,73607.10635557557,73263.93323730318,64989.03429492623,78161.39839699597
2016-08-06 11:00:00,74407.15374880069,74019.48467541268,65406.44142461867,79019.62415865908
2016-08-06 12:00:00,73621.74281630143,73655.71606966257,65313.519276217594,78408.26002226032
2016-08-06 13:00:00,73078.90117525053,73295.86478216719,66168.06985906712,78175.94642637813
2016-08-06 14:00:00,70926.30932188263,71423.6708538839,65125.104345457265,76535.81437434662
2016-08-06 15:00:00,69422.93591103314,70141.03933021415,64389.01337588928,75941.0150339824
2016-08-06 16:00:00,68336.2372961693,70493.58294998399,64224.877523338764,80411.24268782232
2016-08-06 17:00:00,67564.76756160901,71192.88791253822,63997.5026621173,81689.89183512327
2016-08-06 18:00:00,67012.87494236759,72068.45647651752,64241.98273203029,80640.45882737996
2016-08-06 19:00:00,67220.03324910985,72881.0385973879,65451.88717287861,80205.22119221717
2016-08-06 20:00:00,68277.33678497346,72589.27550460579,67283.33558523716,77739.00347179238
2016-08-06 21:00:00,69343.39301576932,70244.50466622158,65784.24760938196,74326.32889710044
2016-08-06 22:00:00,65068.92736572045,66474.06042854501,61602.560186219955,71395.07434163937
2016-08-06 23:00:00,60151.23519509138,61740.668222738874,57092.086775831805,66777.1450067512
2016-08-07 00:00:00,55725.29775392306,57240.16259769882,52399.894044879155,62133.85027631755
2016-08-07 01:00:00,52892.40503458631,54375.781093808284,49717.851578121496,59459.42603707629
2016-08-07 02:00:00,51034.863698321846,52967.74415507527,48328.7989974914,58201.4783573736
2016-08-07 03:00:00,49977.429009483596,52410.387840544696,47933.35181936509,57633.730406335686
2016-08-07 04:00:00,49320.46380703234,52026.71201930898,47884.728471236216,57151.898156674964
2016-08-07 05:00:00,47940.733358561534,51662.13338173715,47658.06819513154,56455.21524217233
2016-08-07 06:00:00,49127.618820505886,52204.93262488367,48713.948352672145,56745.77129692997
2016-08-07 07:00:00,52178.60755144834,53914.24062234153,49920.02174204716,58445.265027920446
2016-08-07 08:00:00,56069.906673555546,56878.94881966914,51472.937213497455,61219.46904808701
2016-08-07 09:00:00,59983.49142316064,60509.8676906949,55122.79579045184,64673.66398849161
2016-08-07 10:00:00,62543.32115566215,63001.814601611346,57604.612693598196,67571.33949409613
2016-08-07 11:00:00,63507.52404310192,63931.47953513864,58916.310417383516,68633.1892124664
2016-08-07 12:00:00,63423.58402642695,64165.402086582326,59085.18980447483,68832.61072684864
2016-08-07 13:00:00,63507.724179202625,64338.76924071164,59872.66210715415,68972.01057899818
2016-08-07 14:00:00,62116.73951246297,63323.49546556464,58869.92504558726,68250.02622822033
2016-08-07 15:00:00,60952.63049263773,62216.30430983391,57442.37771901025,67795.8722261117
2016-08-07 16:00:00,60491.97721744844,62898.290579543005,57796.693704653066,71884.1345686457
2016-08-07 17:00:00,60316.400650167314,64491.85029534328,58103.3539551212,73987.36225783177
2016-08-07 18:00:00,61034.5212347733,66347.71267886343,59372.121594165656,74339.40188902454
2016-08-07 19:00:00,61920.559629162875,68326.78513763324,61708.6756840319,75528.37739293798
2016-08-07 20:00:00,64011.22194820779,68672.42025244271,63396.52542940789,74010.6787396657
2016-08-07 21:00:00,66548.33062775078,67124.85957368804,63115.66257969233,71070.87681837459
2016-08-07 22:00:00,63523.129747191386,64179.887752102906,59372.651320544566,69119.33922170982
2016-08-07 23:00:00,58584.863271568494,59682.728197115044,55321.7256900625,64475.00487071654
2016-08-08 00:00:00,54401.92135988612,56027.112991531845,51573.26500628675,60645.488247864596
2016-08-08 01:00:00,52415.773107300396,54557.93864339568,49906.47608034444,58927.644974290684
2016-08-08 02:00:00,52081.10590926281,54091.245270278916,49414.10054539422,58164.570569722986
2016-08-08 03:00:00,52082.384469495155,54277.92989553879,49637.75632055821,58249.28254638846
2016-08-08 04:00:00,52590.55193398622,54798.99005629847,50168.41361459717,58781.58018074943
2016-08-08 05:00:00,53292.34145444281,56740.588719447005,52275.625534842344,61675.10893829305
2016-08-08 06:00:00,60460.32884469732,64360.53322791708,57181.025334066624,69531.74978589728
2016-08-08 07:00:00,69901.097087114,73125.5649188741,64195.33866433407,78492.044611276
2016-08-08 08:00:00,76492.05681496268,78215.49578943619,68750.51637017111,82688.98364688594
2016-08-08 09:00:00,80120.95823586306,80592.46408351901,72375.99064748535,85381.91710843207
2016-08-08 10:00:00,81148.13087956773,80879.40913919917,74128.78289217483,85724.46532978701
2016-08-08 11:00:00,82755.96966859364,81833.96642850724,75130.52381916484,87176.71779541293
2016-08-08 12:00:00,83235.28174795117,82054.41068613151,75235.97757887248,87501.48601434365
