Date,Load_denoised,forecast,q1_forecast,q2_forecast
2016-07-12 02:00:00,62106.40456272908,58999.28887116906,50280.25123377522,64177.61098706136
2016-07-12 03:00:00,62214.56026871786,59151.43158491033,50447.948376637774,63988.05364523481
2016-07-12 04:00:00,60730.50210843978,59394.57538397782,51424.772745425085,63786.804330392275
2016-07-12 05:00:00,60713.39288693654,60450.61100801625,53008.97539936289,65073.044623862974
2016-07-12 06:00:00,67802.87987071087,66540.99059816836,59289.86144733468,71657.53059468372
2016-07-12 07:00:00,76589.17011820152,74357.64237072908,67559.92754757931,79539.63243104117
2016-07-12 08:00:00,82448.68495602963,78591.02866296876,72552.34706629216,82735.46919349888
2016-07-12 09:00:00,84753.1209535119,80434.4727844069,75476.82868233237,84920.93790016501
2016-07-12 10:00:00,85342.06136294322,80496.83980514845,75496.6560432896,85155.84261142985
2016-07-12 11:00:00,86911.73359852277,81442.37830656534,76617.93700992827,86353.1482177687
2016-07-12 12:00:00,87429.4688891314,81658.4197509202,76557.58003592586,86724.32665437687
2016-07-12 13:00:00,87685.67124400743,81922.52265397589,77078.46811816326,87132.3974423025
2016-07-12 14:00:00,86018.2906989223,80559.08420894087,75856.8692115267,85720.32027271211
2016-07-12 15:00:00,85055.60618245095,79735.40035619546,74697.66540298177,85151.68460585712
2016-07-12 16:00:00,83678.71730022438,79975.06178242895,73794.04229348875,89175.93882151626
2016-07-12 17:00:00,81915.54891186199,80475.04887619748,72962.30660617184,90214.10585509526
2016-07-12 18:00:00,80542.7003578686,80762.20527842549,72732.83775367922,88958.09419209516
2016-07-12 19:00:00,80745.50561376629,81975.63529618949,74490.14815922946,89149.72715692426
2016-07-12 20:00:00,80944.27696546544,81889.24347317015,75997.69719086244,86837.20572669648
2016-07-12 21:00:00,81417.9670497507,78697.85202715444,74033.9277197937,82089.88314320768
2016-07-12 22:00:00,77123.169133488,72968.47637901607,67640.28412537582,77945.2450497455
2016-07-12 23:00:00,71195.71527488981,67277.42111453817,61908.244027314206,72285.16599871925
2016-07-13 00:00:00,66336.8048305992,62589.242285454005,55728.40541037859,67731.00377704478
2016-07-13 01:00:00,64171.73645512119,60340.29280061883,53438.26925521219,65634.88898555547
2016-07-13 02:00:00,62728.98425903793,59479.7368162035,52548.886431950625,64354.46316352394
2016-07-13 03:00:00,62278.83637125082,59617.248554680365,53179.690517028364,64164.85632036494
2016-07-13 04:00:00,61198.581937978524,59825.53809195375,53685.31414351971,64411.06601457839
2016-07-13 05:00:00,61390.38629522228,60854.29678641618,54162.71880142397,65433.257953598375
2016-07-13 06:00:00,67789.35537611044,66961.69816828419,61189.368086383474,72048.92098723093
2016-07-13 07:00:00,75556.03737318373,74791.89962558773,69708.60999589745,80009.94872840396
2016-07-13 08:00:00,81185.7483609243,79011.55554170525,74064.48940139526,83386.73830085254
2016-07-13 09:00:00,83826.34661946657,80863.20761613341,76024.60545957531,85351.38062346661
2016-07-13 10:00:00,84482.18144863103,80941.31351037223,76360.50999358547,85587.1492563423
2016-07-13 11:00:00,86009.13838193766,81902.34906532153,77325.07095713018,86788.015172157
2016-07-13 12:00:00,86579.99611237668,82062.8250083834,77366.91411598942,87011.09309082228
2016-07-13 13:00:00,86957.07442102603,82307.56970965449,77373.51392091968,87500.71911653946
2016-07-13 14:00:00,85128.30223591358,80919.04872152962,75846.12586893016,86014.31893708512
2016-07-13 15:00:00,84362.18384307653,80070.34898504561,74620.91548473842,85514.9370830078
2016-07-13 16:00:00,82715.7759725173,80254.12419954695,74097.9983724601,89572.82464950411
2016-07-13 17:00:00,81071.21771042574,80662.8672069346,73530.01938323636,90923.49972352799
2016-07-13 18:00:00,79821.96435648768,80914.8812025144,73123.04026959851,89657.38136717159
2016-07-13 19:00:00,79867.2586111849,82159.37497446267,74259.86515344735,89508.57554405072
2016-07-13 20:00:00,79840.7694793205,82090.39545360145,76130.07529121668,87218.24166939322
2016-07-13 21:00:00,79776.13931500133,78958.18063021971,74585.55323074276,82513.38853748262
2016-07-13 22:00:00,75874.1756241409,73085.37729971633,67704.66099744359,78285.00174538758
2016-07-13 23:00:00,70060.91966321698,67502.55477373683,61648.960352246635,72549.43437284007
2016-07-14 00:00:00,65114.83979990607,62954.68672453655,56788.724335811465,68331.80325779763
2016-07-14 01:00:00,61852.88174579069,60730.27878055731,54345.3481828412,66004.15246395672
2016-07-14 02:00:00,60098.6954796714,59798.399699370224,53549.00407965822,64902.312201856745
2016-07-14 03:00:00,59782.27132509222,59861.701546968005,53456.52530958153,64864.18868045681
2016-07-14 04:00:00,58671.64626744018,60053.254052423945,53993.63821723963,64407.23763120276
2016-07-14 05:00:00,58497.24832727949,61028.339552865174,55510.88401947735,65440.21752518008
2016-07-14 06:00:00,65699.59899495388,66962.07483711504,62539.8916330031,71615.49450256275
2016-07-14 07:00:00,74050.35885829713,74714.68482963406,70114.11171791865,79389.42289993523
2016-07-14 08:00:00,79092.74486810838,78944.97342084262,74977.42347804437,83278.86689228607
2016-07-14 09:00:00,81924.52655221216,80807.57917827279,76907.4532522227,85201.91933103453
2016-07-14 10:00:00,82720.72922663097,80920.77657452443,76718.662958742,85530.49077588871
2016-07-14 11:00:00,84092.814357934,81895.22577627758,77235.33410865635,86868.51933146555
2016-07-14 12:00:00,84639.42307136557,82077.23308523654,77339.3233185216,87152.35179218078
2016-07-14 13:00:00,84499.42996423887,82349.06406407869,77362.32893367227,87394.98652282916
2016-07-14 14:00:00,82624.54181762424,80961.32050630634,75918.43994026555,85867.32456675966
2016-07-14 15:00:00,81689.41332955917,80130.98369877989,74969.6590541187,85481.93970928834
2016-07-14 16:00:00,80060.76273840042,80302.19138805816,74107.1516420539,89423.13242392757
2016-07-14 17:00:00,78036.06782711804,80736.65138617477,73296.29876545447,90379.4391866368
2016-07-14 18:00:00,76848.01587099775,81015.89689524104,72645.75459831848,88947.65491049751
2016-07-14 19:00:00,77121.78036006477,82184.0967232303,74249.03327134221,89252.06209115357
2016-07-14 20:00:00,77216.11624671845,82098.32650526396,76146.96478385369,87243.0189135728
2016-07-14 21:00:00,76270.54698571734,78990.36365116053,74511.94227620389,82706.30126222511
2016-07-14 22:00:00,71785.19946517498,73112.04850573128,67610.76762406058,78716.87789407404
2016-07-14 23:00:00,66193.78873491928,67553.88653865826,62255.35885094564,72820.60186969004
2016-07-15 00:00:00,61224.42453294886,62757.43207570062,53042.216416791525,67970.1532283458
2016-07-15 01:00:00,59223.85752749856,60493.571232672424,51052.35873085754,65983.40452036743
2016-07-15 02:00:00,58978.97680069963,59545.731046141365,50489.072200220966,64896.66419914911
2016-07-15 03:00:00,59680.75586725891,59602.475353397305,50280.999020147174,64903.13810811506
2016-07-15 04:00:00,59314.3272543818,59787.393904975244,50582.853377776795,64773.6478179211
2016-07-15 05:00:00,58960.31013035533,60705.87837060324,50744.756656164296,65137.85575381091
2016-07-15 06:00:00,64243.75735184997,66478.23237996714,55184.54382612662,71826.33325430566
2016-07-15 07:00:00,71751.42023635036,73957.18929427925,61677.9274776452,79697.59222527535
2016-07-15 08:00:00,76738.98094757186,78154.35066821048,66153.35479669785,82980.96280254975
2016-07-15 09:00:00,78933.60012762573,80085.142291534,69413.24246474782,84936.68814495468
2016-07-15 10:00:00,79916.3054596554,80288.35235039717,70876.02069010174,85612.06361117124
2016-07-15 11:00:00,82088.79170631169,81225.92079207022,71636.14109422303,87107.80660876719
2016-07-15 12:00:00,82585.90790652088,81428.11439572007,71446.76680114171,87330.03077679117
2016-07-15 13:00:00,82171.49485782333,81651.4607298246,72418.3250701751,87424.64532097198
2016-07-15 14:00:00,80313.24225413831,80235.63008492698,71662.64108150592,85699.63670124814
2016-07-15 15:00:00,79837.59852335115,79325.87082012634,71577.21999913338,85179.22685046589
2016-07-15 16:00:00,78713.34824849878,79431.21605425549,71856.04485865499,89084.58055963887
2016-07-15 17:00:00,77389.61273812216,79844.45534321216,70863.5549015876,89940.06161714121
2016-07-15 18:00:00,76226.9186095972,80089.501844816,70071.44142120486,88488.3356911787
2016-07-15 19:00:00,76538.89779349731,80970.15994839811,70106.15568134144,88050.44464732049
2016-07-15 20:00:00,76204.72398386373,80563.89536666946,70802.28750899328,85656.88988948418
2016-07-15 21:00:00,76222.7562738143,77481.64693333558,70779.77551538966,81060.14954857551
2016-07-15 22:00:00,72787.31582912091,72207.40893109587,66085.76764685148,77624.1429487481
2016-07-15 23:00:00,67775.81738374488,67034.47884842321,60922.98677610538,72270.70478381762
2016-07-16 00:00:00,62870.67890289709,62095.05624782524,52797.15331009582,67338.51194562697
2016-07-16 01:00:00,59709.02220186543,59138.52772141068,50766.53279510286,64737.62629639106
2016-07-16 02:00:00,57922.269602240616,57633.98957624512,49708.89712755271,63266.47767037435
2016-07-16 03:00:00,57850.73208737219,57215.064979380746,49161.74725896301,62761.29203433546
2016-07-16 04:00:00,56860.25096877097,56819.45666618014,48674.80902714064,61580.40202231612
2016-07-16 05:00:00,55116.112981164704,56325.845989319125,48096.989399491154,61235.68951797072
2016-07-16 06:00:00,57567.81253893484,58145.47830725548,50130.49582050271,63016.7951560889
2016-07-16 07:00:00,62576.95894274303,62214.53178613478,54247.81837425705,66984.46883077029
2016-07-16 08:00:00,67571.83219605777,66826.15437172899,58607.72870459498,71681.82500404546
2016-07-16 09:00:00,71369.01928740877,70565.12966122341,62222.32351519092,75428.68042414235
2016-07-16 10:00:00,73013.34969866496,72279.19218205499,63992.03223305354,77209.04575549134
2016-07-16 11:00:00,73768.57775151472,73032.13892143742,64396.578038611224,78057.38457999943
2016-07-16 12:00:00,73539.45559951336,72667.83586358486,64324.74430765488,77458.5330833805
2016-07-16 13:00:00,72815.67038925126,72311.56433558161,65129.950487962575,77228.98201641846
2016-07-16 14:00:00,70754.53266557153,70440.87370957652,64143.73782337545,75575.72395072834
2016-07-16 15:00:00,69496.47104826558,69158.21628377817,63410.95991644166,74991.92855302885
2016-07-16 16:00:00,68529.27919055248,69522.8768561845,63202.17001093528,79443.73825002775
2016-07-16 17:00:00,67674.45948485096,70235.83499618294,62980.088763528875,80722.10379119685
2016-07-16 18:00:00,67440.16036322106,71121.19608356945,63215.66278097234,79662.98138312741
2016-07-16 19:00:00,67482.8089454631,71940.15803236168,64413.561531362386,79274.94608793326
2016-07-16 20:00:00,67572.47640494349,71641.21528265622,66296.99353941217,76822.49772894081
2016-07-16 21:00:00,68049.83352301485,69262.07428843496,64791.59010634131,73344.34982947216
2016-07-16 22:00:00,65998.59915935532,65477.306623330485,60613.183100915834,70409.23881647731
2016-07-16 23:00:00,61007.48787244009,60745.33551504422,56090.317883631214,65808.43643716666
2016-07-17 00:00:00,56419.32642197136,56245.1513070101,51373.64508472227,61151.153965652586
2016-07-17 01:00:00,53385.192552649554,53381.03217074776,48701.70509400946,58483.517677158176
2016-07-17 02:00:00,51564.587398483214,51976.6719779212,47312.692391231794,57216.162179270665
2016-07-17 03:00:00,51004.407980279895,51419.23819143801,46906.4100900464,56653.42352313335
2016-07-17 04:00:00,49273.78570258283,51043.096379184804,46882.64317352899,56168.191572601696
2016-07-17 05:00:00,47607.61560441374,50689.09928795035,46660.53113986809,55464.43648233887
2016-07-17 06:00:00,49263.83252149344,51219.745974529214,47715.10803977617,55752.78724445359
2016-07-17 07:00:00,52730.51780098991,52911.010150628164,48916.48385981007,57468.93901590387
2016-07-17 08:00:00,56498.82518616687,55863.97625112267,50465.72712049598,60223.3665392611
2016-07-17 09:00:00,60774.945784972646,59486.58741195714,54121.39968904182,63678.93184533972
2016-07-17 10:00:00,63902.18130208034,61972.25414740547,56582.91447605109,66572.3771388135
2016-07-17 11:00:00,64808.922291870156,62900.26997017791,57893.436472454785,67642.26887406754
2016-07-17 12:00:00,65030.860746937484,63132.48296454506,58011.836162223684,67833.32971933624
2016-07-17 13:00:00,64996.145345148645,63304.7655403326,58859.70460219513,67975.54511104741
2016-07-17 14:00:00,63980.71616333343,62291.19867784133,57862.11550893688,67265.4573460814
2016-07-17 15:00:00,62833.92184232152,61183.3138828667,56417.982283085104,66796.73417946188
2016-07-17 16:00:00,62125.391641376846,61877.26962030842,56773.7459078226,70884.35270724726
2016-07-17 17:00:00,61833.313805988175,63487.47250561197,57084.94339425381,73023.65556736078
2016-07-17 18:00:00,62118.55367256651,65356.21175296615,58349.51703879458,73327.7266800641
2016-07-17 19:00:00,62997.75995096675,67345.25263293572,60694.63376846,74524.53918772918
2016-07-17 20:00:00,63633.638371941575,67685.77723661644,62381.12214246744,73011.17182371102
2016-07-17 21:00:00,65518.171923258444,66104.31318455249,62096.20063763256,70058.44219869594
2016-07-17 22:00:00,64470.804147742456,63142.41902286116,58346.62767915403,68105.39945306402
2016-07-17 23:00:00,59666.79201138396,58645.42655416432,54296.632302827304,63456.30166098097
2016-07-18 00:00:00,55214.403790354045,54995.53938887849,50544.65575363416,59669.31793942648
2016-07-18 01:00:00,52678.95332119178,53532.07637136128,48872.90458725006,57922.72426635331
2016-07-18 02:00:00,52294.85663340245,53069.65121536578,48388.07393697339,57152.77468604323
2016-07-18 03:00:00,52949.62095252954,53253.98061802504,48598.72202181793,57241.44728890497
2016-07-18 04:00:00,52862.776710830534,53779.654801404555,49129.40606069197,57770.89094172667
2016-07-18 05:00:00,53408.96157801035,55729.84213758414,51193.208383947625,60653.60818751164
2016-07-18 06:00:00,61551.10165078474,63345.554346466706,56149.53091280874,68525.49650142429
2016-07-18 07:00:00,71013.35646597126,72103.21775379965,63083.686349284675,77472.19010008538
2016-07-18 08:00:00,76599.02843226906,77180.14729436557,67648.23557924568,81674.10363431698
2016-07-18 09:00:00,79640.7207917594,79547.42084653661,71201.0121680431,84357.6975656791
2016-07-18 10:00:00,80372.23484800126,79826.5269821977,73091.51835901002,84717.84795209023
2016-07-18 11:00:00,81723.1458150607,80772.7552230562,74076.15050574168,85834.46666306941
2016-07-18 12:00:00,82450.61524409964,80987.4284885753,74194.63317957429,86242.03678330334
2016-07-18 13:00:00,82703.39371236709,81301.95359530435,74854.14399563555,86712.23924063063
2016-07-18 14:00:00,80889.54786468056,79905.24808102538,73821.61615683847,85448.18019485258
2016-07-18 15:00:00,80032.7495644674,79102.31620458163,73795.08189547363,84729.19511315119
2016-07-18 16:00:00,78476.61555964503,79387.89936295773,73105.78373534704,88520.96181059495
2016-07-18 17:00:00,77196.65550769342,79963.68919670561,72338.43976700281,90307.14423853619
2016-07-18 18:00:00,76184.63349786546,80288.66298610892,72020.81561450569,89236.82982814421
2016-07-18 19:00:00,76842.45440251657,81478.3409958696,73448.46007252633,88904.68589500028
2016-07-18 20:00:00,77221.96366038287,81338.24877660807,74128.43748074843,86635.0053563736
