Date,Load_denoised,forecast,q1_forecast,q2_forecast
2016-11-30 12:00:00,96436.32942266102,93608.60282280082,88919.40731803246,98559.01365564523
2016-11-30 13:00:00,97271.81559973958,93856.57668857127,88918.03399173633,98822.28998583717
2016-11-30 14:00:00,96067.81075426051,92468.69120454346,87404.72659317603,97499.84390698206
2016-11-30 15:00:00,96570.00403475076,91618.85388660016,86204.17587985404,96966.91848860041
2016-11-30 16:00:00,100171.47059906866,91818.17057206028,85648.46871183926,101170.02094910212
2016-11-30 17:00:00,99460.90796376244,92247.50369782146,85100.93424224366,102519.36445676451
2016-11-30 18:00:00,96948.43629729428,92515.40867783877,84695.25240240544,101260.25338483868
2016-11-30 19:00:00,96187.94225828451,93767.21034035945,85840.94201614348,101112.7869306321
2016-11-30 20:00:00,93637.99843728606,93699.11808767726,87726.88251270883,98817.15571307304
2016-11-30 21:00:00,88054.13954486285,90541.11875738586,86141.84242460447,94118.80256721802
2016-11-30 22:00:00,81266.67625246909,84646.43441981741,79271.42366678375,89828.77475335788
2016-11-30 23:00:00,75909.43966222687,79070.64430413388,73199.64401630091,84124.91331444813
2016-12-01 00:00:00,71787.66124234081,74525.57416432856,68366.97989157158,79936.58555269997
2016-12-01 01:00:00,70083.8944960016,72308.34849230172,65927.7822600785,77613.72088403632
2016-12-01 02:00:00,69203.65354538911,71383.05176124672,65123.77791629234,76526.53844132558
2016-12-01 03:00:00,69243.71244892149,71452.72636433314,65056.87823848084,76479.8146862588
2016-12-01 04:00:00,70103.0241200354,71663.18447906627,65602.1136405766,76040.97948318663
2016-12-01 05:00:00,72818.99739313681,72639.11780184034,67048.07662867008,77064.27301773877
2016-12-01 06:00:00,81234.04755228497,78556.78509169898,74149.52145731522,83251.3672667604
2016-12-01 07:00:00,89184.9680135994,86296.03021132006,81712.09784778915,90908.72223679176
2016-12-01 08:00:00,92689.48604554028,90520.16330819367,86587.73678355788,94781.87470305373
2016-12-01 09:00:00,94453.97487390974,92381.35759711108,88520.35304585918,96795.46284225148
2016-12-01 10:00:00,94434.37194056192,92495.09333672094,88325.95967753706,96970.49775102643
2016-12-01 11:00:00,95994.66995555782,93466.27163639116,88835.99208148012,98345.19308481207
2016-12-01 12:00:00,96664.58065359193,93644.25201510056,88951.25073798174,98706.07785415575
2016-12-01 13:00:00,97197.24762608128,93917.57896323448,88983.49396741005,98985.28632519947
2016-12-01 14:00:00,95923.89507948892,92532.44007433411,87540.91747388235,97394.30642568106
2016-12-01 15:00:00,96426.0370102299,91703.93867743976,86583.61217221823,96950.74805347409
2016-12-01 16:00:00,98961.64136153349,91891.91078202758,85730.1171024072,101051.70483521237
2016-12-01 17:00:00,98689.02606318708,92346.87236798332,84913.02357808755,102024.8768511988
2016-12-01 18:00:00,97186.68987444183,92643.45888704066,84240.41373497913,100577.51836132634
2016-12-01 19:00:00,96457.60708232017,93823.68918674254,85861.6799427254,100893.74198768703
2016-12-01 20:00:00,93348.76658202201,93743.88320649868,87753.34806887135,98880.63236282114
2016-12-01 21:00:00,87760.64692210921,90620.5065291544,86072.06131628835,94350.70886983638
2016-12-01 22:00:00,80900.77519467288,84712.78501508037,79223.53458139693,90184.0949158998
2016-12-01 23:00:00,74904.39934454877,79151.16644112984,73869.77736891597,84468.01899104906
2016-12-02 00:00:00,71125.25721293854,74353.77615924514,64672.42644772507,79574.36094045373
2016-12-02 01:00:00,70093.57412343794,72097.28452867524,62688.12342454026,77531.0705426329
2016-12-02 02:00:00,69635.29689685817,71150.15853260415,62112.53754227803,76442.1310487279
2016-12-02 03:00:00,69818.68569237992,71209.10607790735,61918.293431556434,76380.76206907937
2016-12-02 04:00:00,70472.70859232068,71408.92489678641,62211.54613254206,76416.14860102387
2016-12-02 05:00:00,71959.71758665574,72336.12799845361,62354.27344729697,76789.73408456666
2016-12-02 06:00:00,80142.37324256092,78102.67152350779,66824.01630832195,83478.955037905
2016-12-02 07:00:00,88112.07020065554,85570.36773733549,73292.04743448948,91242.35448823027
2016-12-02 08:00:00,91864.25483561013,89759.96414839037,77767.12692669063,94497.23535734713
2016-12-02 09:00:00,93968.47197357673,91690.20731521804,80982.97003042966,96445.46540759219
2016-12-02 10:00:00,93646.26702911498,91893.74648028125,82410.94238553585,97059.00990676886
2016-12-02 11:00:00,94793.81525080727,92825.29866406992,83237.60823562706,98162.60087697097
2016-12-02 12:00:00,95391.29017097034,93025.47397935267,83044.47931405173,98644.73752229149
2016-12-02 13:00:00,95805.98209144248,93254.3651259177,84030.72656750827,98936.38327087312
2016-12-02 14:00:00,94266.11309321786,91844.16182127561,83291.17020681695,97266.83387564257
2016-12-02 15:00:00,94416.94802453034,90935.08110519985,83215.00370747194,96645.28225041057
2016-12-02 16:00:00,98579.41968169133,91056.38012174628,83490.42921371094,100749.88698114289
2016-12-02 17:00:00,98312.9585419443,91487.02028681904,82464.44217135059,101601.48270653153
2016-12-02 18:00:00,96807.01393320595,91748.50125275271,81662.16767296837,100177.8169259559
2016-12-02 19:00:00,95282.15158006086,92640.03612331895,81694.34346359721,99725.25187734328
2016-12-02 20:00:00,92650.42580400693,92236.4980146079,82401.98506234889,97341.8759651644
2016-12-02 21:00:00,87317.94098823857,89129.61691820665,82401.22295164298,92657.95934939933
