Date,Load,forecast,q1_forecast,q2_forecast
2016-10-08 17:00:00,151126.987604547,152950.991836394,146622.4991964291,162985.68140090577
2016-10-08 18:00:00,154708.69633929894,153680.53360101007,146464.6487353432,164107.20706315187
2016-10-08 19:00:00,156775.70481963156,154555.77252664292,146678.36525544798,163137.17300725242
2016-10-08 20:00:00,154714.7130434593,155380.95364367813,147942.811853316,162846.1933604592
2016-10-08 21:00:00,149991.52100869676,155120.4693266124,149795.96899678314,160357.10768423343
2016-10-08 22:00:00,145584.52871325854,152745.62003308337,148222.58746582453,156882.78366160564
2016-10-08 23:00:00,141238.53615505932,148942.42400363885,144099.47688245797,153892.42654388022
2016-10-09 00:00:00,136953.14333201386,144221.45559891907,139513.28382576152,149245.3096800508
2016-10-09 01:00:00,133730.25024203706,139718.2460284214,134863.5887808451,144678.56123842488
2016-10-09 02:00:00,131906.05688304376,136877.11338302062,132217.74239511156,142005.09954315066
2016-10-09 03:00:00,131013.06325294895,135473.34135023013,130874.13081400323,140747.53509271375
2016-10-09 04:00:00,130838.36934966769,134935.36489981468,130379.09745999948,140290.07564310078
2016-10-09 05:00:00,132266.6751711151,134553.87803916397,130384.21577914842,139679.99631372723
2016-10-09 06:00:00,134154.88071520638,134240.07929808862,130206.55010864358,138919.89065715822
2016-10-09 07:00:00,134648.0859798568,134726.87543569776,131189.49931917407,139248.6669913077
2016-10-09 08:00:00,137667.09096298175,136435.01572317778,132415.90432364307,140856.87196948295
2016-10-09 09:00:00,141487.99566249666,139393.77262012102,133954.80377636192,143706.69933661274
2016-10-09 10:00:00,143915.10007631706,143045.84877935672,137619.56329436647,147214.94928577458
2016-10-09 11:00:00,145080.2042023585,145556.2277715887,140181.551402818,150214.59833814614
2016-10-09 12:00:00,145319.2080385366,146487.52601776223,141519.6889200572,151139.2562811334
2016-10-09 13:00:00,145555.3115827673,146670.7408566976,141517.49743334946,151357.6437608744
2016-10-09 14:00:00,144179.01483296632,146944.50537600712,142504.17341888734,151613.7039480999
2016-10-09 15:00:00,142699.2177870496,145872.239861371,141462.3376250096,150806.24211104837
2016-10-09 16:00:00,142105.7204429332,144746.21894629573,140006.30878713055,150270.68355261476
2016-10-09 17:00:00,143020.0227985332,145475.1370710512,140400.92703186983,154632.35445600929
2016-10-09 18:00:00,148470.42485176574,147117.25703339532,140615.2823685969,156661.67314533182
2016-10-09 19:00:00,151965.92660054722,148951.8551576565,141957.44618519407,156886.8713496232
2016-10-09 20:00:00,150932.72804279393,150984.48916912917,144263.97259995452,158185.41555189158
2016-10-09 21:00:00,146526.92917642233,151340.53128586162,145990.80329808578,156692.1368403921
2016-10-09 22:00:00,143482.22999934905,149763.60541672373,145737.99293112906,153835.78260402178
