Date,Load,Load_denoised,forecast,q1_forecast,q2_forecast
2016-05-08 07:00:00,54157.100000000006,54229.871800420784,54492.43364477945,50513.37847469718,58923.40925431106
2016-05-08 08:00:00,58855.3,58823.14422274349,57418.13102928643,52053.71921961804,61770.328792082895
2016-05-08 09:00:00,62490.0,62469.361435587474,61032.0568868496,55719.45972741072,65232.67658898424
2016-05-08 10:00:00,64552.2,64542.01162500678,63512.63267211351,58138.80828923237,68131.85864972617
2016-05-08 11:00:00,64784.3,64765.80692803014,64440.32756846152,59445.41488970553,69142.52404093802
2016-05-08 12:00:00,64194.2,64271.66941453474,64672.03570229935,59461.28929613317,69379.06646241392
2016-05-08 13:00:00,64213.8,64067.84309664391,64847.8529601192,60428.38217518866,69492.37856803735
2016-05-08 14:00:00,62588.00000000001,62724.90520186871,63837.60734996404,59439.51923697029,68889.34238313773
2016-05-08 15:00:00,61725.5,61615.4822631314,62730.2224877639,57960.64248564191,68389.90916056937
2016-05-08 16:00:00,60908.1,61014.84036255171,63452.08594407547,58317.727717020505,72474.66638730923
2016-05-08 17:00:00,60740.5,60658.74315572879,65091.24972416824,58636.42405993815,74684.54397383792
2016-05-08 18:00:00,61561.2,61616.9123885133,66983.26066658815,59891.03215687074,74891.10049096154
2016-05-08 19:00:00,63447.600000000006,63460.223837647005,68987.31857908316,62251.69466510431,76102.00750509968
2016-05-08 20:00:00,65599.0,65675.09055830291,69314.19591194244,63933.87885364752,74595.72127686263
2016-05-08 21:00:00,67764.7,67534.33395568084,67662.08649200019,63639.25665488362,71615.55286070921
2016-05-08 22:00:00,63600.600000000006,63698.24461549649,64659.17500675275,59874.974973824246,69657.91449322371
2016-05-08 23:00:00,59017.6,59017.023526558165,60163.9904313596,55825.25284239597,64997.702555548894
2016-05-09 00:00:00,55272.2,55239.92838675727,56521.7038161148,52062.64587382459,61305.29568409945
2016-05-09 01:00:00,53575.1,53623.94626073558,55063.19457485271,50378.46591747008,59492.74986317655
2016-05-09 02:00:00,53366.7,53316.4114027562,54594.35617357408,49909.34547026688,58706.06535000414
2016-05-09 03:00:00,53463.8,53528.535623676544,54772.79424384421,50089.45842655717,58802.38153647198
2016-05-09 04:00:00,53844.59999999999,53802.32601020674,55312.35810549585,50618.932778653936,59324.133868174096
2016-05-09 05:00:00,54455.4,54541.29986283247,57270.15872394657,52583.79160928047,62181.25331309944
2016-05-09 06:00:00,64232.9,64208.80958984164,64853.74898291196,57653.41634425052,70086.17449063208
2016-05-09 07:00:00,74601.4,74562.89669305919,73580.74007303953,64405.94054852631,79000.98935800923
2016-05-09 08:00:00,80191.0,80194.44320212674,78642.41669310778,68990.297701579,83212.81750795236
2016-05-09 09:00:00,82100.4,82046.61776658721,81004.0824487146,72378.22445058664,85874.1174557735
2016-05-09 10:00:00,81807.4,81863.83283927955,81279.80156848393,74577.30494619044,86272.59063907372
2016-05-09 11:00:00,82744.8,82708.78244488222,82212.9873897667,75522.15822957344,87414.28638778982
2016-05-09 12:00:00,82970.59999999999,83018.15722593083,82420.38745267414,75668.66981972112,87731.17304548861
2016-05-09 13:00:00,82832.1,82690.97471336616,82733.90472482854,76271.84520998845,88222.92462728618
2016-05-09 14:00:00,81530.0,81596.14218759073,81335.47566015212,75227.33809437534,86927.08487073032
2016-05-09 15:00:00,80701.9,80744.34689417927,80527.44855433467,74865.20357976155,86214.63131079482
2016-05-09 16:00:00,79080.4,79110.70536369832,80845.51543357462,74568.1572560889,90002.07629152708
2016-05-09 17:00:00,77696.9,77632.47197815434,81458.14483918027,73772.63364209945,91778.08874135886
2016-05-09 18:00:00,76359.90000000001,76463.89464206902,81806.35154831,73476.18142963771,90707.4693306054
2016-05-09 19:00:00,77418.5,77404.21981445709,83002.46857480607,74901.54363975751,90423.2999892952
2016-05-09 20:00:00,80172.6,80285.54951001717,82838.09307787327,75360.00743883353,88119.55960127519
2016-05-09 21:00:00,80846.9,80589.34637271577,79649.85073816332,74081.8762472327,83252.67341637652
2016-05-09 22:00:00,74051.4,74165.53810658632,73840.94470641538,68279.96140104279,79115.73713359582
2016-05-09 23:00:00,67693.7,67708.9995407859,68220.9586584086,62161.182143703474,73328.02370739017
2016-05-10 00:00:00,63213.0,63193.96654939456,63580.80287065995,53090.955530195424,68856.48315537593
2016-05-10 01:00:00,60424.3,60397.6605835025,61474.69757473585,51732.00490126936,66999.69974669375
2016-05-10 02:00:00,58705.8,58745.70265992286,60621.98627511107,51896.05509600052,65805.06586906957
2016-05-10 03:00:00,58567.2,58590.89792529108,60773.38471851082,52065.15565139432,65625.35035445727
2016-05-10 04:00:00,58940.8,58871.54094808204,61032.88156261984,53010.63068467114,65413.70485008588
2016-05-10 05:00:00,58584.8,58595.404050830366,62097.7891281018,54492.2379262771,66697.09544018257
2016-05-10 06:00:00,67795.0,67779.48318175523,68143.45486062666,60820.11817295149,73351.59813295644
2016-05-10 07:00:00,76740.6,76771.80665877197,75930.24143944346,69039.15164767888,81174.14054287648
2016-05-10 08:00:00,80847.29999999999,80881.70997711769,80151.81652357074,74037.59764538835,84393.59064120625
2016-05-10 09:00:00,82178.9,82035.58715355251,81997.87359303134,77061.09362656836,86526.72808747485
2016-05-10 10:00:00,81355.7,81456.55317457148,82055.45238814755,77085.43298364436,86761.85969059201
2016-05-10 11:00:00,82736.6,82734.23570366124,82986.77046657736,78132.24518955313,87960.41331678974
2016-05-10 12:00:00,82963.79999999999,83004.81998023292,83193.65233700695,78119.62934853017,88335.59768364065
2016-05-10 13:00:00,83534.2,83357.29652967356,83454.86615790307,78633.11892444204,88738.4538997336
2016-05-10 14:00:00,81799.7,81827.32522939461,82087.47813234366,77351.88470202357,87307.52854529269
2016-05-10 15:00:00,81154.6,81242.02410950974,81256.63727378761,76237.37275258916,86764.8912923061
2016-05-10 16:00:00,79930.9,79992.25932215324,81524.44679108172,75354.32060294533,90785.66521832062
2016-05-10 17:00:00,78972.5,78822.3443455589,82058.59180481426,74513.4564100877,91831.42812230535
2016-05-10 18:00:00,77592.1,77651.52803719981,82371.43224174327,74245.51859614973,90525.0661911138
2016-05-10 19:00:00,78145.3,78244.94474311016,83599.57792800138,76046.91601808593,90804.58905158936
2016-05-10 20:00:00,81170.7,81176.61926409214,83492.7261269215,77545.66788351236,88413.88126636075
2016-05-10 21:00:00,82398.6,82196.28583695923,80228.87696081097,75532.89131859453,83657.7217867815
2016-05-10 22:00:00,74862.8,74977.4569259304,74471.60596844129,69188.19678634354,79502.50961363538
2016-05-10 23:00:00,68637.2,68654.70646129537,68791.12874971016,63429.257218203966,73837.29015492924
2016-05-11 00:00:00,63598.0,63638.72871866488,59247.47164422862,59247.47164422862,59247.47164422862
2016-05-11 01:00:00,60961.7,60965.44693168197,55990.4641230474,55990.4641230474,55990.4641230474
2016-05-11 02:00:00,59985.5,59952.673431332405,54191.59733155054,54191.59733155054,54191.59733155054
2016-05-11 03:00:00,60757.0,60758.79280264284,53497.05725007689,53497.05725007689,53497.05725007689
2016-05-11 04:00:00,60289.4,60276.73728807132,52218.67756503662,52218.67756503662,52218.67756503662
2016-05-11 05:00:00,60012.0,60078.81430494717,51136.4350329279,51136.4350329279,51136.4350329279
2016-05-11 06:00:00,68159.2,68173.05334304228,51918.930988587264,51918.930988587264,51918.930988587264
2016-05-11 07:00:00,77022.1,76972.07598680572,54784.562307877786,54784.562307877786,54784.562307877786
2016-05-11 08:00:00,81374.7,81383.94806020346,58253.55860090892,58253.55860090892,58253.55860090892
2016-05-11 09:00:00,82844.8,82782.53977105097,60805.809512660526,60805.809512660526,60805.809512660526
2016-05-11 10:00:00,82559.5,82665.17917101925,61642.612175630784,61642.612175630784,61642.612175630784
2016-05-11 11:00:00,83774.4,83752.46665868627,61897.04874162615,61897.04874162615,61897.04874162615
2016-05-11 12:00:00,84034.5,84029.8851619329,61553.87176166917,61553.87176166917,61553.87176166917
2016-05-11 13:00:00,84464.09999999999,84287.48759777992,61330.82811627622,61330.82811627622,61330.82811627622
2016-05-11 14:00:00,83242.5,83320.65747736604,60364.79640907377,60364.79640907377,60364.79640907377
2016-05-11 15:00:00,82422.90000000001,82492.61399352107,59228.27299406803,59228.27299406803,59228.27299406803
2016-05-11 16:00:00,80700.09999999999,80755.5941194836,58320.57034644319,58320.57034644319,58320.57034644319
2016-05-11 17:00:00,79206.0,79063.20106806762,58057.38639558702,58057.38639558702,58057.38639558702
2016-05-11 18:00:00,77496.9,77592.03487860854,58635.66094390675,58635.66094390675,58635.66094390675
2016-05-11 19:00:00,78481.3,78493.67841722499,60363.06109233928,60363.06109233928,60363.06109233928
2016-05-11 20:00:00,80726.6,80840.44888926044,63787.99706235901,63787.99706235901,63787.99706235901
2016-05-11 21:00:00,81775.5,81473.21525842304,68124.89790781579,68124.89790781579,68124.89790781579
2016-05-11 22:00:00,74690.59999999999,74903.66990929985,66130.23693837147,66130.23693837147,66130.23693837147
2016-05-11 23:00:00,68910.5,68856.99862059517,61207.542398663376,61207.542398663376,61207.542398663376
2016-05-12 00:00:00,63687.4,63727.407301163,64370.649968871454,58196.90076342147,69786.40147890653
2016-05-12 01:00:00,60906.600000000006,60866.20167812034,62153.38880757609,55754.5168596474,67460.80624073694
2016-05-12 02:00:00,59569.0,59531.92472000729,61227.8972914629,54938.45544402057,66378.30527117985
2016-05-12 03:00:00,60079.6,60085.53533493175,61289.87989836708,54884.43646944442,66318.8277248994
2016-05-12 04:00:00,60033.600000000006,60008.75836865951,61500.46668328379,55429.46840524957,65887.28406934478
2016-05-12 05:00:00,59994.0,60025.751512199815,62476.90614900111,56815.68222787672,66897.02577946987
2016-05-12 06:00:00,67900.09999999999,67914.94316889397,68372.12711659688,63965.17619867577,73086.70421303509
2016-05-12 07:00:00,77101.5,77118.36686654188,76094.87487362024,71512.74933821337,80747.7846891029
2016-05-12 08:00:00,81469.40000000001,81508.01597491348,80310.60628141096,76391.37146809342,84598.28020101367
2016-05-12 09:00:00,82928.4,82788.18954655246,82169.66216454947,78319.67370475002,86597.28908192244
2016-05-12 10:00:00,82561.0,82705.10004217314,82280.04981771957,78114.83243783965,86768.16595032015
2016-05-12 11:00:00,84464.2,84439.82957727354,83241.7398880556,78613.64849251843,88144.33455714078
2016-05-12 12:00:00,84598.5,84623.53687252062,83416.38290807692,78731.1302502705,88493.16878106372
2016-05-12 13:00:00,85091.5,84877.06010944847,83684.31454838863,78764.08101612273,88766.71479239325
2016-05-12 14:00:00,82944.4,83107.24645926274,82294.58662012889,77316.276536042,87169.86443177037
2016-05-12 15:00:00,82616.0,82578.28636184952,81459.25580373999,76346.37387747505,86726.54619070592
2016-05-12 16:00:00,81268.6,81389.11291641458,81653.04116473433,75493.44233865825,90819.23528466206
2016-05-12 17:00:00,79712.4,79597.32730505141,82116.45068831995,74665.48092578845,91798.8688378464
2016-05-12 18:00:00,78495.59999999999,78618.26223358768,82418.2664187153,73970.14274924013,90333.65061121348
2016-05-12 19:00:00,79400.1,79339.67691641623,83596.74112059083,75598.7288612261,90652.56582505043
2016-05-12 20:00:00,80588.19999999998,80736.99564899992,83503.82854990948,77479.53703380925,88630.24395093207
2016-05-12 21:00:00,81688.5,81377.73320123456,80349.16165623022,75757.39802010231,84099.26199929541
2016-05-12 22:00:00,74561.70000000001,74686.18460698321,74435.25707488129,68942.21148543729,79926.90860984773
2016-05-12 23:00:00,68491.7,68568.30130440343,68875.57946651903,63578.48466850362,74209.72489402539
2016-05-13 00:00:00,63571.0,63581.91952717339,64098.71536105598,54389.020175754864,69298.7019619897
2016-05-13 01:00:00,60825.4,60709.93842173528,61842.33337068411,52452.61088434101,67257.29667574105
2016-05-13 02:00:00,58894.6,58893.35801436229,60894.032839159365,51807.16931747986,66173.14840701569
2016-05-13 03:00:00,59229.1,59299.49488984684,60943.47805932865,51623.46254168147,66089.86874550767
2016-05-13 04:00:00,59504.9,59422.47980314707,61145.481938741024,51899.22520446763,66121.08770837134
2016-05-13 05:00:00,59583.3,59675.214908418544,62074.042542227966,52011.25563538305,66499.6681971816
2016-05-13 06:00:00,67232.6,67252.64910555109,67816.36665738065,56511.72722275105,73183.10257908909
2016-05-13 07:00:00,76242.20000000001,76164.31696089456,75265.53654227652,62941.36285027009,80934.31863514229
2016-05-13 08:00:00,80602.7,80610.3235854016,79443.58977690052,67409.31376617978,84193.71073716997
2016-05-13 09:00:00,82252.9,82222.38885722499,81368.06524195241,70563.41842473701,86124.78730626634
2016-05-13 10:00:00,82307.6,82394.03758516315,81567.7815590375,71941.21175887043,86743.30080783299
2016-05-13 11:00:00,83465.6,83453.46223262715,82491.69422153532,72844.39879358158,87835.51501779459
2016-05-13 12:00:00,84357.0,84328.29895610412,82684.68722474815,72639.927027552,88330.31509092537
2016-05-13 13:00:00,84395.1,84255.31893279385,82910.18365838297,73637.89702038614,88597.25781234953
2016-05-13 14:00:00,82823.6,82919.74469136963,81495.35603037645,72911.87277487566,86927.73563132941
2016-05-13 15:00:00,82181.59999999999,82197.85939186311,80579.36872208821,72840.65815955217,86296.76942540985
2016-05-13 16:00:00,80786.6,80802.22709722543,80714.95403865131,73105.22920811694,90403.33955860898
2016-05-13 17:00:00,79312.4,79248.36653612433,81162.46094556755,72030.77662541952,91243.48443513464
2016-05-13 18:00:00,78452.9,78548.66019391229,81434.02344153047,71209.21775681977,89848.31073857441
2016-05-13 19:00:00,79543.6,79507.22895430884,82326.83614629053,71231.64845249515,89370.83117595
2016-05-13 20:00:00,80320.0,80425.48462466206,81900.59446974545,71947.11635034416,86993.61790606545
2016-05-13 21:00:00,80074.7,79820.28214251097,78745.09776524844,71966.99177541051,82288.67363613483
2016-05-13 22:00:00,73404.4,73560.11043766828,73437.37397803259,67284.32667119864,78860.390949895
2016-05-13 23:00:00,67758.2,67808.49984431402,68269.08767303238,62133.28058205284,73470.37597411167
2016-05-14 00:00:00,63699.4,63609.701472983055,63326.55529473285,54042.38848512992,68568.69987422005
2016-05-14 01:00:00,60480.9,60576.787261587146,60374.45592342399,51999.61367470254,65907.77272341978
2016-05-14 02:00:00,58921.100000000006,58837.78011779969,58867.954684410695,50884.30859801825,64552.67942925044
2016-05-14 03:00:00,58149.5,58189.03015772185,58444.94929677974,50293.67475467993,64096.86966346662
2016-05-14 04:00:00,57203.5,57112.84310550706,58071.64387310994,49922.580012243365,62852.73395294621
2016-05-14 05:00:00,55174.5,55254.22192312906,57591.1203374642,49337.07499878156,62576.559675585726
2016-05-14 06:00:00,58721.9,58739.96140843301,59367.48175459385,51356.22945424714,64161.49411350396
2016-05-14 07:00:00,65348.8,65367.98919463597,63391.7212110544,55350.55172521954,67898.41367023461
2016-05-14 08:00:00,70696.0,70726.65930375164,67984.45809669452,59681.07646729811,72597.19946936297
2016-05-14 09:00:00,74145.29999999999,74033.740503691,71725.61087016534,63401.5914898788,76474.63650761633
2016-05-14 10:00:00,75196.09999999999,75316.38631353284,73439.72854895977,65161.02135369371,78203.00709377698
2016-05-14 11:00:00,76281.3,76166.01337710694,74192.95785229778,65535.73163386084,79067.34743918006
2016-05-14 12:00:00,75925.90000000001,75982.18625220677,73825.6045482763,65510.447502534174,78603.19129055136
2016-05-14 13:00:00,74983.5,74848.07900296728,73475.90953224606,66203.72764436368,78320.88666432632
2016-05-14 14:00:00,71866.69999999998,72010.00979683004,71614.85712686859,65344.30596457726,76530.83461702305
2016-05-14 15:00:00,70590.5,70619.8908852968,70334.74334147584,64618.07773072633,76264.22206892516
2016-05-14 16:00:00,69081.0,69145.94357581522,70733.29847836231,64307.90969628001,80673.68485324252
2016-05-14 17:00:00,68469.5,68275.28811987421,71477.37308830634,64096.83077862232,81950.5039792798
2016-05-14 18:00:00,67769.6,67859.95529346699,72387.50032939986,64311.45608552897,80868.6703279962
2016-05-14 19:00:00,67889.4,67910.3731570985,73219.00526041415,65481.4301491633,80585.9284145069
2016-05-14 20:00:00,69109.70000000001,69211.17354801077,72899.65041460466,67480.91157395179,78163.54744517062
2016-05-14 21:00:00,69833.5,69611.90368795716,70449.30664947315,65960.38289864034,74537.16910144905
2016-05-14 22:00:00,65619.6,65661.1980296248,66631.04149163704,61788.439580081904,71592.46380596301
2016-05-14 23:00:00,60748.8,60812.98077613705,61903.00216359086,57236.77375511029,67029.27803453183
2016-05-15 00:00:00,56803.0,56745.36631003056,57396.8439939656,52473.40669370306,62338.020873617206
2016-05-15 01:00:00,53269.1,53358.52391310779,54532.700573056296,49820.41926661358,59682.70809815012
2016-05-15 02:00:00,51300.3,51256.24808392416,53132.44251192285,48432.57276001718,58399.71456433368
2016-05-15 03:00:00,50599.5,50555.4222463521,52575.02240062409,48001.02392360054,57841.30704892019
2016-05-15 04:00:00,50331.2,50394.456597955286,52225.11240638166,48025.71241129096,57348.01823763159
2016-05-15 05:00:00,51444.4,51375.34592352988,51881.79186673518,47811.4377144767,56628.85964780745
2016-05-15 06:00:00,52330.1,52349.41044506809,52383.60669495727,48862.14726263269,56906.19509382789
2016-05-15 07:00:00,54545.4,54463.20716896517,54031.92058971424,50052.86541963197,58462.89619924585
2016-05-15 08:00:00,56008.5,56193.592523733096,56957.91185682147,51593.50004715308,61310.109619617935
2016-05-15 09:00:00,58531.0,58425.42098626815,60572.13185998354,55259.53470054467,64772.75156211819
2016-05-15 10:00:00,60145.7,60154.66795872607,63053.00205370596,57679.17767082482,67672.22803131863
2016-05-15 11:00:00,61066.9,61090.414699410736,63980.99162123284,58986.078942476845,68683.18809370934
2016-05-15 12:00:00,61128.8,61212.79954868642,64212.994688830375,59002.24828266419,68920.02544894494
2016-05-15 13:00:00,61518.3,61473.5728889436,64389.10714285137,59969.63635792083,69033.63275076952
2016-05-15 14:00:00,60224.8,60244.18394939324,63379.15699119906,58981.06887820531,68430.89202437275
2016-05-15 15:00:00,58769.7,58856.80056090127,62272.06784966368,57502.48784754168,67931.75452246914
2016-05-15 16:00:00,57845.8,57672.49222359761,62994.22728866205,57859.86906160708,72016.80773189581
2016-05-15 17:00:00,57478.7,57562.61744271252,64633.68731332357,58178.861649093466,74226.98156299324
2016-05-15 18:00:00,57971.1,58057.99638697482,66525.99476205392,59433.76625233651,74433.83458642731
2016-05-15 19:00:00,59982.7,59842.79807580223,68530.34944246072,61794.72552848187,75645.03836847724
2016-05-15 20:00:00,62433.3,62547.233136740135,68857.52380469267,63477.206746397744,74139.04916961287
2016-05-15 21:00:00,65446.3,65337.15724163497,67205.71167544332,63182.88183832675,71159.17804415234
2016-05-15 22:00:00,62755.3,62720.659022641004,64203.09774206835,59418.89770913985,69201.83722853931
2016-05-15 23:00:00,58306.9,58418.01198706511,59708.21097958623,55369.4733906226,64541.92310377552
2016-05-16 00:00:00,54725.2,54630.33492419183,56066.22243815004,51607.16449585984,60849.8143061347
2016-05-16 01:00:00,52934.3,52998.79194218272,54608.01153145298,49923.28287407036,59037.566819776825
2016-05-16 02:00:00,53503.9,53444.224816859234,54139.47172535445,49454.46102204725,58251.18090178451
2016-05-16 03:00:00,54563.0,54649.68380664151,54318.208651278335,49634.8728339913,58347.79594390611
2016-05-16 04:00:00,55459.7,55392.67784649367,54858.07162891587,50164.64630207396,58869.84739159412
2016-05-16 05:00:00,55513.6,55483.67324163748,56816.17162354283,52129.80450887673,61727.26621269569
2016-05-16 06:00:00,63571.4,63653.44388476029,64400.06151873295,57199.72888007152,69632.48702645308
2016-05-16 07:00:00,74266.3,74233.2879568354,73127.35250499181,63952.55298047859,78547.60178996151
2016-05-16 08:00:00,79291.9,79303.34125422096,78189.32928095576,68537.21028942698,82759.73009580035
2016-05-16 09:00:00,81213.1,81094.79124382175,80551.29545208036,71925.4374539524,85421.33045913927
2016-05-16 10:00:00,81016.0,81134.17350688428,80827.31524684734,74124.81862455385,85820.10431743713
2016-05-16 11:00:00,82648.0,82623.10036987733,81760.80200246493,75069.97284227167,86962.10100048805
2016-05-16 12:00:00,82897.4,82901.84364670317,81968.50325890176,75216.78562594875,87279.28885171624
2016-05-16 13:00:00,82619.6,82460.49568597502,82282.3219836373,75820.26246879721,87771.34188609495
2016-05-16 14:00:00,80743.8,80872.23416648818,80884.19463045086,74776.05706467408,86475.80384102906
2016-05-16 15:00:00,80078.20000000001,80022.18009764524,80076.46949488911,74414.224520316,85763.65225134927
2016-05-16 16:00:00,78458.59999999999,78568.20841777655,80394.83860300733,74117.48042552161,89551.3994609598
2016-05-16 17:00:00,77256.29999999999,77141.19064657114,81007.77049597046,73322.25929888964,91327.71439814904
2016-05-16 18:00:00,76701.6,76718.1087307534,81356.27995079338,73026.10983212109,90257.3977330888
2016-05-16 19:00:00,77624.0,77667.9925359236,82552.69998117472,74451.77504612616,89973.53139566383
2016-05-16 20:00:00,79582.0,79654.13762166118,82388.62774617554,74910.5421071358,87670.09426957746
2016-05-16 21:00:00,80169.70000000001,79952.92113977709,79200.6889263037,73632.71443537308,82803.5116045169
2016-05-16 22:00:00,73455.7,73698.7081620846,73392.08667215436,67831.10336678177,78666.8790993348
2016-05-16 23:00:00,67983.0,67928.44108866807,67772.40465936242,61712.62814465729,72879.46970834398
2016-05-17 00:00:00,63463.4,63479.398324461625,63132.55316430063,52642.705823836106,68408.23344901661
2016-05-17 01:00:00,62031.2,61994.56890476967,61026.752418390985,51284.059744924496,66551.75459034888
2016-05-17 02:00:00,61121.4,61123.42091440686,60174.34592596361,51448.41474685306,65357.42551992211
2016-05-17 03:00:00,61257.90000000001,61306.95088510595,60326.04943359915,51617.82036648265,65178.01506954562
2016-05-17 04:00:00,61334.4,61381.88625568162,60585.85159883747,52563.600720888775,64966.67488630352
2016-05-17 05:00:00,61403.3,61341.253353828695,61651.06474219728,54045.51354037257,66250.37105427805
2016-05-17 06:00:00,67905.6,67895.32441751286,67697.03630920337,60373.69962152819,72905.17958153314
2016-05-17 07:00:00,76985.30000000002,77023.75141379112,75484.12897895959,68593.03918719501,80728.02808239262
2016-05-17 08:00:00,81485.9,81495.05970088617,79706.01041033913,73591.79153215673,83947.78452797463
2016-05-17 09:00:00,82733.6,82609.64671594315,81552.37408321936,76615.59411675637,86081.22857766287
2016-05-17 10:00:00,82480.6,82529.25576593529,81610.25973777687,76640.24033327369,86316.66704022133
