Date,Load_denoised,forecast,q1_forecast,q2_forecast
2016-04-06 23:00:00,68708.97957326857,71681.57484281392,65687.55951050023,76729.64456120614
2016-04-07 00:00:00,64235.38749577031,67131.30500298036,60913.8258408486,72536.48498026145
2016-04-07 01:00:00,62524.62302119367,64908.23372939605,58474.01762220358,70214.22493184598
2016-04-07 02:00:00,63057.88713146326,63978.68562107061,57645.73857983896,69147.40391054162
2016-04-07 03:00:00,63605.563737697,64038.961411108015,57621.056286823106,69074.53888840642
2016-04-07 04:00:00,64613.98189852388,64242.42562529726,58173.609300593256,68663.00800049708
2016-04-07 05:00:00,65587.67764555254,65224.99824049243,59468.09271062123,69658.01486642184
2016-04-07 06:00:00,69706.73879886494,71115.39814975597,66705.51145203531,75859.84314125153
2016-04-07 07:00:00,77920.26177050963,78822.86749120754,74235.9133733403,83534.96699404139
2016-04-07 08:00:00,82355.57108718454,83036.62717957865,79127.33302216354,87355.52644412442
2016-04-07 09:00:00,83260.77660487575,84902.16830330149,81056.26206939723,89338.05341453652
2016-04-07 10:00:00,82544.89147507481,85020.72968896916,80841.81581185378,89509.8083893195
2016-04-07 11:00:00,83438.45431540566,85982.87714227647,81329.73744094135,90896.23194104772
2016-04-07 12:00:00,83332.78417214038,86159.1570012832,81458.71516927217,91232.77272443072
2016-04-07 13:00:00,83406.22520300027,86428.38443112666,81500.62727211896,91504.66341252465
2016-04-07 14:00:00,81971.46652826596,85039.85786153376,80051.88289435,89905.80236329447
2016-04-07 15:00:00,81531.06478720643,84203.63090974047,79068.74935361363,89470.64905346953
2016-04-07 16:00:00,80259.49019040994,84416.78706056217,78224.51304105157,93557.31467571975
2016-04-07 17:00:00,79478.87097887343,84897.98109471447,77386.18577962305,94555.46475659218
2016-04-07 18:00:00,79349.51624075325,85208.3925950659,76660.70563329582,93068.2188879794
2016-04-07 19:00:00,82681.00933539067,86376.41853397427,78309.22145440521,93399.34994966738
2016-04-07 20:00:00,86319.87706880728,86234.06662516654,80179.65085172137,91369.39547413256
2016-04-07 21:00:00,81749.45350366662,83068.07722680643,78397.137157941,86844.36184654261
2016-04-07 22:00:00,73977.1291459798,77172.20001753046,71645.22131576807,82670.14642335779
2016-04-07 23:00:00,68309.95889605512,71613.17078490273,66286.0957970866,76950.33462599709
2016-04-08 00:00:00,64138.11282484576,56646.496739907714,56646.496739907714,56646.496739907714
2016-04-08 01:00:00,62616.70422485577,53093.33517261105,53093.33517261105,53093.33517261105
2016-04-08 02:00:00,62187.97778315939,51585.518507923945,51585.518507923945,51585.518507923945
2016-04-08 03:00:00,62212.09640186406,50976.103255660746,50976.103255660746,50976.103255660746
2016-04-08 04:00:00,62917.747501176396,51973.56644809387,51973.56644809387,51973.56644809387
2016-04-08 05:00:00,63935.7566677494,53044.71608477307,53044.71608477307,53044.71608477307
2016-04-08 06:00:00,69994.59426925072,52288.54585383191,52288.54585383191,52288.54585383191
2016-04-08 07:00:00,78381.57957818967,53180.906484062514,53180.906484062514,53180.906484062514
2016-04-08 08:00:00,83165.35940801512,55895.20909804394,55895.20909804394,55895.20909804394
2016-04-08 09:00:00,84347.23346769523,57445.93046612246,57445.93046612246,57445.93046612246
2016-04-08 10:00:00,84135.27157614811,57019.32990278135,57019.32990278135,57019.32990278135
2016-04-08 11:00:00,84667.90016136643,56591.65204748563,56591.65204748563,56591.65204748563
2016-04-08 12:00:00,85036.08727533107,56793.21311592468,56793.21311592468,56793.21311592468
2016-04-08 13:00:00,85113.20177719313,56859.26749714966,56859.26749714966,56859.26749714966
2016-04-08 14:00:00,83323.03321504817,56023.36846287642,56023.36846287642,56023.36846287642
2016-04-08 15:00:00,82455.13951156792,54654.289741826724,54654.289741826724,54654.289741826724
2016-04-08 16:00:00,81161.56377892253,53659.4419604087,53659.4419604087,53659.4419604087
2016-04-08 17:00:00,80277.01684642085,53871.13533068946,53871.13533068946,53871.13533068946
2016-04-08 18:00:00,79948.31210344302,54698.15336389115,54698.15336389115,54698.15336389115
2016-04-08 19:00:00,82844.31342654665,57940.924942879086,57940.924942879086,57940.924942879086
2016-04-08 20:00:00,85728.07586615175,63685.07631373916,63685.07631373916,63685.07631373916
2016-04-08 21:00:00,80846.9577362501,63030.52874515715,63030.52874515715,63030.52874515715
2016-04-08 22:00:00,73978.41148614894,60807.503582577505,60807.503582577505,60807.503582577505
