Date,Load,Load_denoised,forecast,q1_forecast,q2_forecast
2016-12-27 01:00:00,57387.4,57441.89994162384,72461.88651152128,62914.19211017557,77955.22464240037
2016-12-27 02:00:00,57375.0,57318.2341623277,71592.78073177824,62968.59425909293,76832.19256763776
2016-12-27 03:00:00,57347.3,57381.947376033946,71751.37136205994,63128.97089310737,76618.16290276777
2016-12-27 04:00:00,57911.9,57920.18737835952,72009.33419853114,64053.4963388722,76422.3622105916
2016-12-27 05:00:00,59398.2,59285.34212017055,73087.72871810118,65450.82045794213,77741.89265701777
2016-12-27 06:00:00,63793.3,63890.31861395534,79257.15469054214,71827.3824326716,84350.48476639377
2016-12-27 07:00:00,70765.0,70717.12760944299,87085.13838540288,80414.00800785814,92238.31282359776
2016-12-27 08:00:00,75457.40000000001,75507.17960526435,91324.16627979132,85397.4425337657,95399.25005110505
2016-12-27 09:00:00,79672.4,79548.8200170133,93170.965936602,88231.63238983005,97537.44390500445
2016-12-27 10:00:00,81389.3,81467.88087580184,93226.03413498416,88361.575673764,97864.06591749653
2016-12-27 11:00:00,83043.5,83063.31286272795,94181.98841779114,89372.20230140573,99114.57194906229
2016-12-27 12:00:00,83800.4,83727.82388872968,94408.07511574576,89269.54019147197,99557.28993890306
2016-12-27 13:00:00,84550.59999999999,84564.71346204457,94678.1787428876,89874.61267146953,99925.23333223948
2016-12-27 14:00:00,83334.9,83445.38318587551,93304.97934596188,88625.6305319609,98453.5561167615
2016-12-27 15:00:00,83404.7,83446.8067526223,92497.1210807104,87496.21169404176,97799.31866355566
2016-12-27 16:00:00,87661.70000000001,87547.14307348075,92746.65230013548,86506.42750578337,101792.73348670707
2016-12-27 17:00:00,87596.3,87627.70388209535,93198.1288951815,85744.62791676406,102819.54290293172
2016-12-27 18:00:00,86178.3,86192.81442097275,93456.52425383146,85473.39685421086,101551.38509002018
2016-12-27 19:00:00,85636.9,85582.82661422207,94681.15144027567,87190.9049900699,101725.9529766678
2016-12-27 20:00:00,83599.90000000001,83603.32428044833,94587.36504429794,88771.83015436782,99477.6636574452
2016-12-27 21:00:00,79168.6,79087.65763306865,91344.95337609592,86825.5067515838,94719.6503074266
2016-12-27 22:00:00,73544.1,73692.03704788015,85569.71348227948,80332.20577320359,90614.73762837256
2016-12-27 23:00:00,68771.70000000001,68843.4074746462,79882.69965000902,74773.51725927576,84956.67116000138
2016-12-28 00:00:00,68572.9,68524.59823331438,75165.55285765616,68300.43549013276,80318.10779217139
2016-12-28 01:00:00,67840.3,67652.86185408605,72917.5233392104,66095.69645494386,78199.88757736576
2016-12-28 02:00:00,65686.29999999999,65864.76094863974,72042.53022527363,64949.14402650154,77028.28740305002
2016-12-28 03:00:00,65700.29999999999,65687.72601578805,72187.646318346,65182.047061856334,76799.66161400938
2016-12-28 04:00:00,66538.4,66472.95984385806,72413.99550213192,65749.92059937639,77046.92051343402
2016-12-28 05:00:00,67850.3,67720.40348768326,73472.82500843702,66838.52043177403,78077.68070452976
2016-12-28 06:00:00,70699.8,70938.60724308423,79655.52085101485,73795.61975067762,84611.48001627802
2016-12-28 07:00:00,77632.3,77560.3296130719,87503.49635908779,82577.0058763168,92662.5651641067
2016-12-28 08:00:00,81575.2,81635.1244268041,91737.44460142912,86957.12778716153,96002.26227099224
2016-12-28 09:00:00,85036.8,84949.99828949604,93596.6022382948,89002.87536253236,98020.08008351442
2016-12-28 10:00:00,85960.79999999999,85998.13425431788,93674.04171912468,89048.95969547398,98209.85385925412
2016-12-28 11:00:00,87087.7,86967.32967368982,94648.5667443606,90048.23253009471,99483.4244881992
2016-12-28 12:00:00,86856.3,86959.77089643595,94819.51349221692,90194.44984893245,99704.79130353848
2016-12-28 13:00:00,88041.4,87967.43968317004,95061.77892054444,90202.46409019214,100213.1311944826
2016-12-28 14:00:00,86826.7,86851.43985486586,93664.16627095523,88672.53899225224,98646.55560090567
2016-12-28 15:00:00,86735.29999999999,86853.35704833199,92834.28958776715,87341.3026421445,98218.43451992646
2016-12-28 16:00:00,91907.2,91768.82760821382,93024.34102140355,86959.83878338213,102029.1266914768
2016-12-28 17:00:00,91974.5,91985.4008052268,93392.59101945056,86271.62120851252,103494.69121236129
2016-12-28 18:00:00,90168.1,90248.72835526086,93607.40482879656,85917.1703646997,102102.71856368918
2016-12-28 19:00:00,89281.9,89279.16674573976,94846.26817410807,87018.19759245033,102111.13865400843
2016-12-28 20:00:00,87429.20000000001,87415.6950188406,94765.5878549495,88835.7669875033,99880.01048240656
2016-12-28 21:00:00,82820.70000000001,82772.99246158093,91585.17229006486,87302.36647583594,95174.11716812404
2016-12-28 22:00:00,77129.9,77037.29930637454,85666.05769434178,80321.12442011609,90952.40005378728
2016-12-28 23:00:00,71389.6,71495.54990660127,80077.26365492113,74592.64971446746,85202.09449324259
2016-12-29 00:00:00,66696.80000000002,66695.28050337784,75536.62903726436,69716.8385627432,80971.37266551328
2016-12-29 01:00:00,63830.3,63895.00031529948,73307.96690802329,67364.28096924494,78635.1327431592
2016-12-29 02:00:00,63363.7,63290.69794573387,72363.93704618263,66521.07249646042,77490.66435627389
2016-12-29 03:00:00,63422.9,63475.54685325646,72425.06523282907,66308.87878055543,77484.57747018558
2016-12-29 04:00:00,63752.0,63698.12901910552,72634.53667836261,66796.46659646396,76968.2810262421
2016-12-29 05:00:00,65493.9,65511.6118832488,73641.73995616597,68619.772148338,78008.0671856726
2016-12-29 06:00:00,72240.5,72298.71522763754,79649.23063536595,75205.4447361611,84174.43807032747
2016-12-29 07:00:00,79092.79999999999,79067.87115508365,87416.96040960228,82887.35319623546,92109.05656960222
2016-12-29 08:00:00,82397.3,82431.01175716576,91648.79526384451,87705.02035050551,95907.21547342364
2016-12-29 09:00:00,85882.4,85800.01462154945,93513.66644151024,89604.47431162072,97853.52919998438
2016-12-29 10:00:00,86417.1,86471.08491687986,93614.97580597844,89436.17806445237,98034.62652596225
2016-12-29 11:00:00,87637.5,87500.02052379312,94611.14049487408,90057.77834832293,99451.54401406398
2016-12-29 12:00:00,87366.1,87508.06570479483,94806.22048734307,90094.35326036092,99770.76695985202
2016-12-29 13:00:00,88261.29999999999,88120.09527682663,95077.53618596304,90045.94508633367,100046.88777522866
2016-12-29 14:00:00,86607.1,86684.8489642497,93683.11881589163,88620.32847396517,98483.45381145448
2016-12-29 15:00:00,86303.4,86397.59860733523,92876.76768462484,87695.91978073778,98245.41395171812
2016-12-29 16:00:00,90610.5,90636.16454413382,93044.74782781498,86795.81411199506,102070.06645436816
2016-12-29 17:00:00,91449.9,91329.9868215236,93433.48320870224,86010.82579961304,102955.44016791313
2016-12-29 18:00:00,90025.4,90087.68750333176,93684.36984217571,85474.28837354049,101584.590965045
2016-12-29 19:00:00,89337.1,89284.45185010941,94856.34141449824,87005.07582386419,101790.27771725648
2016-12-29 20:00:00,87379.1,87309.83183436134,94755.41724883576,88979.25399799622,99875.72318438186
2016-12-29 21:00:00,82559.30000000002,82573.14836310473,91596.87743192622,87503.167651144,95310.70216288549
2016-12-29 22:00:00,76940.7,76996.78140625486,85676.01832011997,80438.42125309483,91246.98842672612
2016-12-29 23:00:00,71283.8,71296.32104971106,80111.94476306945,75044.93280683695,85426.59363365162
2016-12-30 00:00:00,66605.7,66652.5730359122,75337.18644525466,65774.77794503573,80602.85107630565
2016-12-30 01:00:00,64641.3,64556.321070090606,73069.23272868918,63745.29649057055,78607.19018306967
2016-12-30 02:00:00,63410.9,63479.65940234269,72111.74268783566,63296.58517797709,77507.51261560486
2016-12-30 03:00:00,62951.600000000006,62947.14407010155,72169.58696504089,63115.76823682635,77403.97574718113
2016-12-30 04:00:00,63611.600000000006,63564.15059881021,72369.96644840718,63283.01310267922,77420.55032048753
2016-12-30 05:00:00,65452.0,65518.58773527411,73311.72306681021,63528.24478292931,77745.0360411767
2016-12-30 06:00:00,71364.20000000001,71397.56647801067,79153.45990823834,67936.8462591917,84434.02149104526
2016-12-30 07:00:00,77421.59999999999,77323.34300298261,86648.83400174268,74427.67463411215,92472.87624424657
2016-12-30 08:00:00,80588.5,80698.56584860693,90852.71097701916,79114.3163892386,95561.26741346777
2016-12-30 09:00:00,84364.3,84239.70411482849,92794.66596136152,82628.49898089375,97571.13929482434
2016-12-30 10:00:00,85492.70000000001,85525.75250335802,92997.98185313315,83935.9244597715,98216.0105185818
2016-12-30 11:00:00,86138.3,86103.49926505041,93950.3214606238,84443.10918461974,99554.09752640876
2016-12-30 12:00:00,85518.4,85539.57422032481,94153.0590562287,84380.78471182578,99852.57814304842
2016-12-30 13:00:00,85914.5,85863.45162682763,94371.27298456668,85321.25863141917,100033.61465878524
2016-12-30 14:00:00,84064.5,84060.14769300932,92945.29478380404,84633.20729461042,98332.44043870507
2016-12-30 15:00:00,83481.90000000001,83597.21820171495,92057.79368811032,84284.26873377147,97755.4803211639
2016-12-30 16:00:00,88835.5,88826.03490575831,92173.27685625858,84576.45494544065,101664.4507994731
2016-12-30 17:00:00,89705.7,89677.54512003262,92539.09473651736,83764.9500507981,102554.26280582602
2016-12-30 18:00:00,87967.09999999999,88048.78314484163,92752.84691319584,83007.03431561429,101048.06405888771
2016-12-30 19:00:00,87387.6,87359.4265449761,93636.2278792938,83043.09262672502,100619.21399974157
2016-12-30 20:00:00,85145.9,85043.23924357149,93220.74360324096,83659.36363851296,98237.00592294622
2016-12-30 21:00:00,80278.90000000001,80264.13396523401,90085.55861189812,83591.98993498893,93673.42800264782
2016-12-30 22:00:00,74984.20000000001,75100.39806134313,84762.02608560167,79072.29770628238,90254.70764936856
2016-12-30 23:00:00,70081.29999999999,69963.47276515258,79579.0198980013,73462.58872870941,84880.93649918321
2016-12-31 00:00:00,64637.3,64728.94487992266,74638.27297276894,65466.58435532789,79956.38702321066
2016-12-31 01:00:00,62373.9,62297.53416251627,71682.64455274152,63001.79813884629,77311.84066440501
2016-12-31 02:00:00,60551.0,60602.94468485442,70173.38789565918,62214.22275050891,75810.28935291537
2016-12-31 03:00:00,60452.6,60409.95644299246,69754.99970814808,61600.28985262597,75316.09001960483
2016-12-31 04:00:00,60424.7,60431.1087451023,69376.61999929206,61312.1101306069,74104.21739844685
2016-12-31 05:00:00,60642.8,60626.3950789246,68903.90867818595,61150.82914565322,73713.95172602586
2016-12-31 06:00:00,62321.8,62378.22026272652,70771.15528746053,62796.32448114936,75579.21604484375
2016-12-31 07:00:00,63847.0,63844.2003882393,74846.67238838118,66660.42273329129,79556.01877037903
2016-12-31 08:00:00,66574.5,66596.84798336327,79462.01127146912,70977.02614294305,84284.00768801624
2016-12-31 09:00:00,71467.9,71341.90846504114,83206.94503696212,74773.8194505235,87995.4635898487
2016-12-31 10:00:00,73738.7,73785.94004852462,84918.88067310654,76532.0573029313,89754.31648183416
2016-12-31 11:00:00,74207.0,74152.68255525953,85673.60028217109,76892.53353543044,90605.7019739447
2016-12-31 12:00:00,73930.5,73967.82476611462,85300.05524040021,76903.93451477219,90040.3862767316
2016-12-31 13:00:00,74087.4,74092.55272990737,84929.83326666449,77528.2450805447,89781.68882646092
2016-12-31 14:00:00,73251.0,73302.09451797137,83041.40402532538,76758.99424259283,88106.09761263145
2016-12-31 15:00:00,73047.6,73094.17190347501,81777.61612101537,76042.77170883131,87540.39407710957
2016-12-31 16:00:00,78076.90000000001,78056.16523034347,82149.41590416202,76018.31207688336,91943.40080065388
2016-12-31 17:00:00,79564.1,79540.2334409075,82810.02989774244,75472.53991298967,93319.38258204603
2016-12-31 18:00:00,78124.20000000001,78101.03725313618,83652.86862800417,75678.8258446265,92270.29382529916
2016-12-31 19:00:00,74952.5,74961.38481862441,84462.91699982787,76835.80560304338,91721.6873362945
2016-12-31 20:00:00,70390.29999999999,70477.88058505808,84155.28978535201,78918.27117618019,89305.92867306498
2016-12-31 21:00:00,66925.1,66827.27880930167,81750.56218856297,77079.53192739816,85926.6601584308
2016-12-31 22:00:00,64900.100000000006,64921.358976799005,77944.34322568493,72945.05007876529,82991.77234784697
2016-12-31 23:00:00,63019.8,62937.48456892331,73244.51828479617,68404.37348739103,78385.40668356033
